onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0314	0.9674	2	4	1	1	n04251144_16391.JPEG	imagenet	6.0314	6.9989	1	1.5248	n04251144_16391.JPEG
16.0234	0.9841	2	4	1	2	n04596742_10368.JPEG	imagenet	16.0234	17.0076	1	1.6761	n04596742_10368.JPEG
25.9984	1.0008	2	4	1	3	n02091467_6093.JPEG	imagenet	25.9984	26.9992	1	1.7445	n02091467_6093.JPEG
36.0078	0.9998	2	4	1	4	COCO_train2014_000000095020.jpg	coco	36.0078	37.0076	2	1.6562	COCO_train2014_000000095020.jpg
45.9985	1.0009	2	4	1	5	minigolf.jpg	scenes	45.9985	46.9993	2	1.9920	minigolf.jpg
56.0070	1.0008	2	4	1	6	n02483708_6086.JPEG	imagenet	56.0070	57.0077	1	1.9838	n02483708_6086.JPEG
65.9987	1.0008	2	4	1	7	COCO_train2014_000000323153.jpg	coco	65.9987	66.9994	1	1.5682	COCO_train2014_000000323153.jpg
76.0073	1.0005	2	4	1	8	concert1.jpg	scenes	76.0073	77.0078	2	1.8721	concert1.jpg
85.9988	1.0008	2	4	1	9	circus4.jpg	scenes	85.9988	86.9996	2	1.9999	circus4.jpg
96.0072	1.0008	2	4	1	10	COCO_train2014_000000380227.jpg	coco	96.0072	97.0080	2	1.8398	COCO_train2014_000000380227.jpg
105.9989	1.0008	2	4	1	11	n02909870_29139.JPEG	imagenet	105.9989	106.9997	2	1.7040	n02909870_29139.JPEG
116.0075	1.0006	2	4	1	12	COCO_train2014_000000453682.jpg	coco	116.0075	117.0081	2	1.9356	COCO_train2014_000000453682.jpg
125.9990	1.0008	2	4	1	13	ballroom1.jpg	scenes	125.9990	126.9998	2	2.1835	ballroom1.jpg
136.0074	1.0008	2	4	1	14	n07730033_793.JPEG	imagenet	136.0074	137.0082	2	1.7595	n07730033_793.JPEG
145.9991	1.0009	2	4	1	15	n04487394_6353.JPEG	imagenet	145.9991	146.9999	1	1.6713	n04487394_6353.JPEG
156.0076	1.0007	2	4	1	16	n03207941_12917.JPEG	imagenet	156.0076	157.0083	2	2.2231	n03207941_12917.JPEG
165.9992	1.0021	2	4	1	17	n01704323_514.JPEG	imagenet	165.9992	167.0012	1	2.5112	n01704323_514.JPEG
176.0076	1.0008	2	4	1	18	COCO_train2014_000000022166.jpg	coco	176.0076	177.0084	2	1.6948	COCO_train2014_000000022166.jpg
185.9994	1.0008	2	4	1	19	campsite.jpg	scenes	185.9994	187.0002	1	1.8307	campsite.jpg
196.0078	1.0008	2	4	1	20	COCO_train2014_000000298170.jpg	coco	196.0078	197.0085	2	1.9905	COCO_train2014_000000298170.jpg
205.9997	1.0006	2	4	1	21	COCO_train2014_000000032832.jpg	coco	205.9997	207.0003	2	1.7583	COCO_train2014_000000032832.jpg
216.0080	1.0006	2	4	1	22	n02786058_234.JPEG	imagenet	216.0080	217.0086	2	2.3103	n02786058_234.JPEG
225.9996	1.0008	2	4	1	23	n01667778_6809.JPEG	imagenet	225.9996	227.0004	2	2.7422	n01667778_6809.JPEG
236.0080	1.0008	2	4	1	24	n09428293_26701.JPEG	imagenet	236.0080	237.0088	1	1.7502	n09428293_26701.JPEG
245.9997	1.0008	2	4	1	25	COCO_train2014_000000507789.jpg	rep_coco	245.9997	247.0005	2	1.7100	COCO_train2014_000000507789.jpg
256.0084	1.0005	2	4	1	26	n01828970_1023.JPEG	imagenet	256.0084	257.0089	2	1.7018	n01828970_1023.JPEG
265.9998	1.0008	2	4	1	27	COCO_train2014_000000356565.jpg	coco	265.9998	267.0006	2	1.9258	COCO_train2014_000000356565.jpg
276.0082	1.0008	2	4	1	28	auto_showroom4.jpg	scenes	276.0082	277.0090	2	1.8937	auto_showroom4.jpg
285.9999	1.0008	2	4	1	29	n02102318_14888.JPEG	imagenet	285.9999	287.0007	1	1.5096	n02102318_14888.JPEG
296.0083	1.0008	2	4	1	30	COCO_train2014_000000436600.jpg	coco	296.0083	297.0091	2	1.7014	COCO_train2014_000000436600.jpg
306.0001	1.0008	2	4	1	31	COCO_train2014_000000082770.jpg	coco	306.0001	307.0008	2	1.7574	COCO_train2014_000000082770.jpg
316.0084	1.0008	2	4	1	32	COCO_train2014_000000312003.jpg	coco	316.0084	317.0092	3	1.8373	COCO_train2014_000000312003.jpg
326.0001	1.0008	2	4	1	33	COCO_train2014_000000146256.jpg	coco	326.0001	327.0009	2	2.0527	COCO_train2014_000000146256.jpg
336.0086	1.0008	2	4	1	34	COCO_train2014_000000363605.jpg	rep_coco	336.0086	337.0093	1	1.7810	COCO_train2014_000000363605.jpg
346.0003	1.0008	2	4	1	35	COCO_train2014_000000099580.jpg	coco	346.0003	347.0010	2	2.0288	COCO_train2014_000000099580.jpg
356.0087	1.0008	2	4	1	36	breakroom2.jpg	scenes	356.0087	357.0094	2	2.1166	breakroom2.jpg
366.0004	1.0008	2	4	1	37	COCO_train2014_000000559145.jpg	coco	366.0004	367.0012	1	1.8528	COCO_train2014_000000559145.jpg
