onset	duration	TR	Trial	StimOn	StimOff	cond	image	1back	Response	RT	Accuracy
12.0400	0.7670	6.020020	1	12.040039	12.807008	Scene	073.jpg	1	0	0.000000	correct rejection
13.0095	0.7983	6.504762	2	13.009523	13.807866	Scene	066.jpg	1	0	0.000000	correct rejection
14.0083	0.8003	7.004143	3	14.008286	14.808609	Scene	021.jpg	1	0	0.000000	correct rejection
15.0091	0.8003	7.504552	4	15.009103	15.809449	Scene	015.jpg	1	0	0.000000	correct rejection
16.0100	0.7836	8.004999	5	16.009997	16.793608	Scene	085.jpg	1	0	0.000000	correct rejection
17.0111	0.7834	8.505547	6	17.011094	17.794447	Scene	020.jpg	1	0	0.000000	correct rejection
18.0116	0.7836	9.005824	7	18.011648	18.795281	Scene	020.jpg	2	1	619.282961	hit              
19.0124	0.7837	9.506222	8	19.012444	19.796126	Scene	007.jpg	1	0	0.000000	correct rejection
19.9966	0.8003	9.998303	9	19.996606	20.796953	Scene	014.jpg	1	0	0.000000	correct rejection
20.9974	0.8004	10.498713	10	20.997426	21.797803	Scene	014.jpg	2	1	505.444050	hit              
21.9983	0.8004	10.999137	11	21.998273	22.798643	Scene	131.jpg	1	0	0.000000	correct rejection
22.9991	0.8004	11.499552	12	22.999105	23.799499	Scene	033.jpg	1	0	0.000000	correct rejection
23.9999	0.8004	11.999969	13	23.999937	24.800305	Scene	133.jpg	1	0	0.000000	correct rejection
25.0008	0.8004	12.500382	14	25.000764	25.801161	Scene	080.jpg	1	0	0.000000	correct rejection
26.0016	0.8005	13.000798	15	26.001595	26.802049	Scene	130.jpg	1	0	0.000000	correct rejection
27.0024	0.8004	13.501225	16	27.002450	27.802874	Scene	065.jpg	1	0	0.000000	correct rejection
28.0054	6.0000	14.002681	fix	28.005363	0.000000	fix	fix	fix	fix	fix	n/a
34.0250	0.7837	17.012511	17	34.025022	34.808748	WkObject	bike.jpg	1	0	0.000000	correct rejection
35.0092	0.8003	17.504600	18	35.009200	35.809541	WkObject	coffee.jpg	1	0	0.000000	correct rejection
36.0101	0.7836	18.005040	19	36.010080	36.793702	WkObject	coffee.jpg	2	1	740.597963	hit              
37.0109	0.7837	18.505457	20	37.010914	37.794569	WkObject	distributor.jpg	1	1	5.779028	false alarm      
38.0118	0.7836	19.005890	21	38.011780	38.795385	WkObject	distributor.jpg	2	1	682.918072	hit              
38.9960	0.8002	19.497995	22	38.995989	39.796227	WkObject	flashlight.jpg	1	1	7.505894	false alarm      
39.9967	0.8004	19.998335	23	39.996670	40.797061	WkObject	garbage.jpg	1	0	0.000000	correct rejection
40.9975	0.8004	20.498749	24	40.997497	41.797918	WkObject	humidifier.jpg	1	0	0.000000	correct rejection
41.9984	0.8004	20.999183	25	41.998366	42.798746	WkObject	calculator01.jpg	1	0	0.000000	correct rejection
42.9992	0.8004	21.499605	26	42.999210	43.799610	WkObject	fan.jpg	1	0	0.000000	correct rejection
44.0000	0.8004	22.000013	27	44.000026	44.800427	WkObject	rubik-original.jpg	1	0	0.000000	correct rejection
45.0008	0.8004	22.500419	28	45.000838	45.801244	WkObject	pen.jpg	1	0	0.000000	correct rejection
46.0017	0.8004	23.000849	29	46.001699	46.802108	WkObject	sattelitedish.jpg	1	0	0.000000	correct rejection
47.0026	0.8004	23.501276	30	47.002553	47.802954	WkObject	scissors.jpg	1	0	0.000000	correct rejection
