onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0380	0.9678	3	10	5	1	n09428293_9295.JPEG	imagenet	6.0380	7.0057	1	1.4230
16.0133	0.9841	3	10	5	2	COCO_train2014_000000118680.jpg	coco	16.0133	16.9975	1	1.7907
26.0049	1.0008	3	10	5	3	n02206856_1366.JPEG	imagenet	26.0049	27.0058	1	1.7690
35.9967	1.0008	3	10	5	4	n01630670_2697.JPEG	imagenet	35.9967	36.9975	1	2.0567
46.0050	1.0008	3	10	5	5	firestation4.jpg	scenes	46.0050	47.0059	2	3.1928
55.9968	1.0008	3	10	5	6	campusquad3.jpg	scenes	55.9968	56.9976	1	1.6804
66.0070	0.9989	3	10	5	7	COCO_train2014_000000455486.jpg	coco	66.0070	67.0060	2	2.1366
75.9968	1.0008	3	10	5	8	n03134739_7619.JPEG	imagenet	75.9968	76.9977	2	3.0164
86.0053	1.0008	3	10	5	9	n04515003_11913.JPEG	imagenet	86.0053	87.0061	1	1.3844
95.9970	1.0007	3	10	5	10	homegarden4.jpg	scenes	95.9970	96.9978	1	1.8002
106.0053	1.0008	3	10	5	11	n03691459_77448.JPEG	imagenet	106.0053	107.0062	2	1.9680
115.9970	1.0008	3	10	5	12	COCO_train2014_000000326724.jpg	coco	115.9970	116.9979	1	1.8639
126.0055	1.0008	3	10	5	13	frontDoor.jpg	scenes	126.0055	127.0063	2	4.9278
135.9972	1.0008	3	10	5	14	COCO_train2014_000000081995.jpg	coco	135.9972	136.9980	2	1.6717
146.0072	0.9991	3	10	5	15	COCO_train2014_000000191686.jpg	rep_coco	146.0072	147.0064	1	1.9356
155.9972	1.0009	3	10	5	16	COCO_train2014_000000507789.jpg	rep_coco	155.9972	156.9981	3	1.8955
166.0056	1.0008	3	10	5	17	n01518878_5028.JPEG	imagenet	166.0056	167.0065	1	1.6071
175.9974	1.0008	3	10	5	18	apartmentBuilding1.jpg	scenes	175.9974	176.9982	2	2.2551
186.0058	1.0008	3	10	5	19	n02027492_8482.JPEG	imagenet	186.0058	187.0066	1	2.2230
195.9975	1.0008	3	10	5	20	COCO_train2014_000000390782.jpg	coco	195.9975	196.9982	1	3.3589
206.0069	0.9999	3	10	5	21	martialartsclass.jpg	scenes	206.0069	207.0067	1	2.7188
215.9975	1.0008	3	10	5	22	COCO_train2014_000000282631.jpg	coco	215.9975	216.9984	1	4.7747
226.0071	0.9997	3	10	5	23	COCO_train2014_000000372959.jpg	coco	226.0071	227.0068	1	1.8387
235.9976	1.0008	3	10	5	24	n07753592_11210.JPEG	imagenet	235.9976	236.9985	1	2.2864
246.0060	1.0008	3	10	5	25	n07613480_1329.JPEG	imagenet	246.0060	247.0069	1	2.7263
255.9978	1.0008	3	10	5	26	COCO_train2014_000000182642.jpg	coco	255.9978	256.9986	2	2.5981
266.0069	1.0000	3	10	5	27	n02786058_234.JPEG	imagenet	266.0069	267.0069	2	2.7500
275.9979	1.0008	3	10	5	28	COCO_train2014_000000340602.jpg	coco	275.9979	276.9986	1	2.1178
286.0070	1.0000	3	10	5	29	COCO_train2014_000000397192.jpg	coco	286.0070	287.0070	1	3.7417
295.9979	1.0008	3	10	5	30	n04040759_2538.JPEG	imagenet	295.9979	296.9987	3	2.0776
306.0068	1.0003	3	10	5	31	COCO_train2014_000000279438.jpg	coco	306.0068	307.0071	2	2.1815
315.9980	1.0008	3	10	5	32	COCO_train2014_000000341852.jpg	coco	315.9980	316.9988	1	2.1254
326.0072	1.0000	3	10	5	33	n03220513_6075.JPEG	imagenet	326.0072	327.0072	2	2.0132
335.9981	1.0008	3	10	5	34	COCO_train2014_000000450383.jpg	coco	335.9981	336.9989	2	1.7492
346.0068	1.0005	3	10	5	35	COCO_train2014_000000350889.jpg	coco	346.0068	347.0073	3	3.1331
355.9982	1.0008	3	10	5	36	onboat5.jpg	scenes	355.9982	356.9990	1	2.1248
366.0068	1.0006	3	10	5	37	playground6.jpg	scenes	366.0068	367.0074	2	2.3007
