onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0324	0.9675	1	7	6	1	n02917067_8762.JPEG	imagenet	6.0324	6.9998	2	1.4821	n02917067_8762.JPEG
16.0077	1.0009	1	7	6	2	COCO_train2014_000000472089.jpg	coco	16.0077	17.0086	3	3.0835	COCO_train2014_000000472089.jpg
25.9994	1.0008	1	7	6	3	COCO_train2014_000000455691.jpg	coco	25.9994	27.0002	1	1.8538	COCO_train2014_000000455691.jpg
36.0083	1.0003	1	7	6	4	wineVineyard7.jpg	scenes	36.0083	37.0086	1	1.3977	wineVineyard7.jpg
45.9995	1.0009	1	7	6	5	COCO_train2014_000000206467.jpg	coco	45.9995	47.0003	2	1.5261	COCO_train2014_000000206467.jpg
56.0079	1.0008	1	7	6	6	n02802426_19991.JPEG	imagenet	56.0079	57.0087	1	1.6780	n02802426_19991.JPEG
65.9996	1.0008	1	7	6	7	squashcourt.jpg	scenes	65.9996	67.0004	2	3.7579	squashcourt.jpg
76.0080	1.0008	1	7	6	8	n04482393_12995.JPEG	imagenet	76.0080	77.0088	2	1.7897	n04482393_12995.JPEG
85.9997	1.0008	1	7	6	9	n02128385_19300.JPEG	imagenet	85.9997	87.0005	1	1.3257	n02128385_19300.JPEG
96.0081	1.0008	1	7	6	10	COCO_train2014_000000399878.jpg	coco	96.0081	97.0089	1	4.4534	COCO_train2014_000000399878.jpg
105.9998	1.0008	1	7	6	11	postoffice1.jpg	scenes	105.9998	107.0006	3	1.8534	postoffice1.jpg
116.0082	1.0008	1	7	6	12	n04380533_33.JPEG	imagenet	116.0082	117.0090	2	3.5812	n04380533_33.JPEG
126.0000	1.0008	1	7	6	13	COCO_train2014_000000271183.jpg	coco	126.0000	127.0007	1	1.2293	COCO_train2014_000000271183.jpg
136.0084	1.0007	1	7	6	14	n02085782_1848.JPEG	imagenet	136.0084	137.0091	1	1.3730	n02085782_1848.JPEG
146.0000	1.0008	1	7	6	15	COCO_train2014_000000376858.jpg	coco	146.0000	147.0008	1	1.3009	COCO_train2014_000000376858.jpg
156.0085	1.0008	1	7	6	16	parkinggarage3.jpg	rep_scenes	156.0085	157.0092	2	3.4047	parkinggarage3.jpg
166.0001	1.0009	1	7	6	17	COCO_train2014_000000521998.jpg	coco	166.0001	167.0010	3	5.5005	COCO_train2014_000000521998.jpg
176.0086	1.0008	1	7	6	18	igloo.jpg	scenes	176.0086	177.0094	1	1.6845	igloo.jpg
186.0003	1.0008	1	7	6	19	factory6.jpg	scenes	186.0003	187.0011	3	2.0362	factory6.jpg
196.0086	1.0008	1	7	6	20	circus1.jpg	rep_scenes	196.0086	197.0095	3	1.6682	circus1.jpg
206.0003	1.0008	1	7	6	21	n03394916_51071.JPEG	imagenet	206.0003	207.0012	1	3.6680	n03394916_51071.JPEG
216.0088	1.0008	1	7	6	22	COCO_train2014_000000574784.jpg	coco	216.0088	217.0096	2	3.1640	COCO_train2014_000000574784.jpg
226.0005	1.0008	1	7	6	23	n06794110_1757.JPEG	imagenet	226.0005	227.0013	2	4.8198	n06794110_1757.JPEG
236.0089	1.0008	1	7	6	24	COCO_train2014_000000250381.jpg	coco	236.0089	237.0097	2	1.4597	COCO_train2014_000000250381.jpg
246.0006	1.0008	1	7	6	25	COCO_train2014_000000323182.jpg	coco	246.0006	247.0014	3	5.4036	COCO_train2014_000000323182.jpg
256.0090	1.0008	1	7	6	26	n07718472_4516.JPEG	imagenet	256.0090	257.0098	2	1.4755	n07718472_4516.JPEG
266.0007	1.0008	1	7	6	27	COCO_train2014_000000350299.jpg	coco	266.0007	267.0015	1	2.5633	COCO_train2014_000000350299.jpg
276.0091	1.0008	1	7	6	28	n07742313_4357.JPEG	imagenet	276.0091	277.0099	2	1.5234	n07742313_4357.JPEG
286.0008	1.0008	1	7	6	29	n02100583_24912.JPEG	imagenet	286.0008	287.0016	1	1.3152	n02100583_24912.JPEG
296.0092	1.0008	1	7	6	30	nailsalon6.jpg	scenes	296.0092	297.0100	3	1.6590	nailsalon6.jpg
306.0009	1.0008	1	7	6	31	n02391049_2163.JPEG	imagenet	306.0009	307.0017	3	3.2829	n02391049_2163.JPEG
316.0093	1.0008	1	7	6	32	COCO_train2014_000000377703.jpg	coco	316.0093	317.0101	2	2.1788	COCO_train2014_000000377703.jpg
326.0011	1.0008	1	7	6	33	COCO_train2014_000000288751.jpg	coco	326.0011	327.0018	2	2.4187	COCO_train2014_000000288751.jpg
336.0094	1.0008	1	7	6	34	COCO_train2014_000000571499.jpg	coco	336.0094	337.0102	1	2.1305	COCO_train2014_000000571499.jpg
346.0011	1.0008	1	7	6	35	dock4.jpg	scenes	346.0011	347.0019	2	4.7064	dock4.jpg
356.0095	1.0008	1	7	6	36	n01484850_22362.JPEG	imagenet	356.0095	357.0103	3	5.1062	n01484850_22362.JPEG
366.0012	1.0008	1	7	6	37	n04443257_27767.JPEG	imagenet	366.0012	367.0020	2	5.8021	n04443257_27767.JPEG
