onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0385	0.9678	4	7	3	1	COCO_train2014_000000043150.jpg	coco	6.0385	7.0063	2	1.2708	COCO_train2014_000000043150.jpg
16.0139	0.9842	4	7	3	2	n07248320_3857.JPEG	imagenet	16.0139	16.9981	2	1.3756	n07248320_3857.JPEG
26.0073	0.9991	4	7	3	3	ruralroad3.jpg	scenes	26.0073	27.0064	1	1.3221	ruralroad3.jpg
35.9972	1.0008	4	7	3	4	n03223299_27176.JPEG	imagenet	35.9972	36.9981	1	1.2814	n03223299_27176.JPEG
46.0070	0.9994	4	7	3	5	farmersmarket6.jpg	scenes	46.0070	47.0065	1	1.3298	farmersmarket6.jpg
55.9974	1.0008	4	7	3	6	n03208938_8049.JPEG	imagenet	55.9974	56.9982	2	1.3137	n03208938_8049.JPEG
66.0067	0.9999	4	7	3	7	forestpath4.jpg	scenes	66.0067	67.0066	1	1.3136	forestpath4.jpg
75.9974	1.0008	4	7	3	8	n04557648_12671.JPEG	rep_imagenet	75.9974	76.9983	2	1.3135	n04557648_12671.JPEG
86.0070	0.9997	4	7	3	9	n02259212_6090.JPEG	imagenet	86.0070	87.0067	2	1.4733	n02259212_6090.JPEG
95.9976	1.0008	4	7	3	10	COCO_train2014_000000207833.jpg	coco	95.9976	96.9984	1	1.4572	COCO_train2014_000000207833.jpg
106.0067	1.0001	4	7	3	11	bridge7.jpg	scenes	106.0067	107.0068	1	1.3052	bridge7.jpg
115.9977	1.0008	4	7	3	12	COCO_train2014_000000230422.jpg	coco	115.9977	116.9985	1	1.5129	COCO_train2014_000000230422.jpg
126.0070	0.9999	4	7	3	13	n02102040_1709.JPEG	imagenet	126.0070	127.0069	1	1.4728	n02102040_1709.JPEG
135.9978	1.0008	4	7	3	14	COCO_train2014_000000440334.jpg	coco	135.9978	136.9987	1	1.3127	COCO_train2014_000000440334.jpg
146.0070	1.0000	4	7	3	15	n03141823_841.JPEG	imagenet	146.0070	147.0071	2	1.2727	n03141823_841.JPEG
155.9980	1.0008	4	7	3	16	COCO_train2014_000000232648.jpg	coco	155.9980	156.9988	3	1.2566	COCO_train2014_000000232648.jpg
166.0074	0.9999	4	7	3	17	COCO_train2014_000000466895.jpg	coco	166.0074	167.0072	1	1.3041	COCO_train2014_000000466895.jpg
175.9981	1.0008	4	7	3	18	n02797295_9188.JPEG	imagenet	175.9981	176.9990	2	1.3363	n02797295_9188.JPEG
186.0070	1.0004	4	7	3	19	COCO_train2014_000000037358.jpg	coco	186.0070	187.0074	1	1.2961	COCO_train2014_000000037358.jpg
195.9983	1.0008	4	7	3	20	COCO_train2014_000000329474.jpg	coco	195.9983	196.9991	1	1.2641	COCO_train2014_000000329474.jpg
206.0067	1.0008	4	7	3	21	cornfield4.jpg	scenes	206.0067	207.0075	1	1.2960	cornfield4.jpg
215.9984	1.0008	4	7	3	22	n03792782_3388.JPEG	imagenet	215.9984	216.9992	2	1.5679	n03792782_3388.JPEG
226.0069	1.0008	4	7	3	23	homegarage.jpg	scenes	226.0069	227.0077	2	1.3599	homegarage.jpg
235.9985	1.0009	4	7	3	24	artStudio2.jpg	scenes	235.9985	236.9994	1	1.3356	artStudio2.jpg
246.0070	1.0008	4	7	3	25	n03032252_36446.JPEG	rep_imagenet	246.0070	247.0078	1	1.2875	n03032252_36446.JPEG
255.9987	1.0008	4	7	3	26	COCO_train2014_000000521972.jpg	coco	255.9987	256.9995	2	1.3034	COCO_train2014_000000521972.jpg
266.0071	1.0008	4	7	3	27	COCO_train2014_000000411475.jpg	coco	266.0071	267.0079	1	1.3595	COCO_train2014_000000411475.jpg
275.9989	1.0008	4	7	3	28	n02834397_10231.JPEG	imagenet	275.9989	276.9997	2	1.3112	n02834397_10231.JPEG
286.0073	1.0008	4	7	3	29	COCO_train2014_000000332574.jpg	coco	286.0073	287.0081	2	1.3111	COCO_train2014_000000332574.jpg
295.9990	1.0008	4	7	3	30	n03633091_17909.JPEG	imagenet	295.9990	296.9998	1	1.3110	n03633091_17909.JPEG
306.0074	1.0008	4	7	3	31	COCO_train2014_000000030109.jpg	coco	306.0074	307.0082	2	1.3109	COCO_train2014_000000030109.jpg
315.9991	1.0008	4	7	3	32	COCO_train2014_000000081363.jpg	coco	315.9991	316.9999	1	1.3268	COCO_train2014_000000081363.jpg
326.0076	1.0008	4	7	3	33	n07584110_6892.JPEG	imagenet	326.0076	327.0083	1	1.4147	n07584110_6892.JPEG
335.9993	1.0008	4	7	3	34	n02099712_8083.JPEG	imagenet	335.9993	337.0001	1	1.3266	n02099712_8083.JPEG
346.0077	1.0008	4	7	3	35	cabana2.jpg	rep_scenes	346.0077	347.0085	1	1.3584	cabana2.jpg
355.9994	1.0008	4	7	3	36	n02099267_5415.JPEG	imagenet	355.9994	357.0002	1	1.2384	n02099267_5415.JPEG
366.0078	1.0008	4	7	3	37	COCO_train2014_000000414022.jpg	coco	366.0078	367.0086	2	1.3422	COCO_train2014_000000414022.jpg
