onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0267	0.9845	4	7	2	1	jewelrystore6.jpg	scenes	6.0267	7.0111	2	1.2763	jewelrystore6.jpg
16.0020	1.0009	4	7	2	2	n02058221_121.JPEG	imagenet	16.0020	17.0029	1	1.1123	n02058221_121.JPEG
26.0104	0.9841	4	7	2	3	COCO_train2014_000000333820.jpg	coco	26.0104	26.9945	2	1.3385	COCO_train2014_000000333820.jpg
36.0021	1.0008	4	7	2	4	n04019541_4621.JPEG	rep_imagenet	36.0021	37.0029	2	1.4265	n04019541_4621.JPEG
46.0105	0.9841	4	7	2	5	track5.jpg	scenes	46.0105	46.9946	2	1.2907	track5.jpg
56.0022	1.0008	4	7	2	6	n03933933_13875.JPEG	imagenet	56.0022	57.0030	2	1.3225	n03933933_13875.JPEG
66.0106	0.9841	4	7	2	7	COCO_train2014_000000414176.jpg	coco	66.0106	66.9947	1	1.2664	COCO_train2014_000000414176.jpg
76.0023	1.0008	4	7	2	8	circus3.jpg	scenes	76.0023	77.0031	2	1.3943	circus3.jpg
86.0107	0.9841	4	7	2	9	COCO_train2014_000000392115.jpg	coco	86.0107	86.9948	2	1.2902	COCO_train2014_000000392115.jpg
96.0024	1.0008	4	7	2	10	COCO_train2014_000000088274.jpg	coco	96.0024	97.0032	1	1.3300	COCO_train2014_000000088274.jpg
106.0108	0.9846	4	7	2	11	COCO_train2014_000000553586.jpg	coco	106.0108	106.9954	2	1.4739	COCO_train2014_000000553586.jpg
116.0025	1.0008	4	7	2	12	n03535780_40946.JPEG	imagenet	116.0025	117.0033	2	1.4497	n03535780_40946.JPEG
126.0109	0.9847	4	7	2	13	n02346627_9849.JPEG	imagenet	126.0109	126.9957	1	1.2096	n02346627_9849.JPEG
136.0026	1.0008	4	7	2	14	forestpath10.jpg	scenes	136.0026	137.0034	1	1.3535	forestpath10.jpg
146.0110	0.9844	4	7	2	15	n01882714_5094.JPEG	imagenet	146.0110	146.9954	1	1.3375	n01882714_5094.JPEG
156.0027	1.0008	4	7	2	16	n02667093_944.JPEG	imagenet	156.0027	157.0035	2	1.4413	n02667093_944.JPEG
166.0111	0.9844	4	7	2	17	driveway7.jpg	scenes	166.0111	166.9955	2	1.4571	driveway7.jpg
176.0028	1.0008	4	7	2	18	n02277742_15647.JPEG	rep_imagenet	176.0028	177.0036	1	1.3852	n02277742_15647.JPEG
186.0112	0.9843	4	7	2	19	n03761084_13893.JPEG	imagenet	186.0112	186.9956	2	1.2569	n03761084_13893.JPEG
196.0030	1.0007	4	7	2	20	n03617480_5796.JPEG	rep_imagenet	196.0030	197.0037	2	1.3208	n03617480_5796.JPEG
206.0114	0.9842	4	7	2	21	COCO_train2014_000000334216.jpg	coco	206.0114	206.9956	1	1.3127	COCO_train2014_000000334216.jpg
216.0030	1.0008	4	7	2	22	n12144580_6520.JPEG	imagenet	216.0030	217.0039	2	1.3365	n12144580_6520.JPEG
226.0115	0.9842	4	7	2	23	COCO_train2014_000000143245.jpg	coco	226.0115	226.9956	1	1.3285	COCO_train2014_000000143245.jpg
236.0032	1.0008	4	7	2	24	sandbox8.jpg	scenes	236.0032	237.0040	1	1.3603	sandbox8.jpg
246.0116	0.9841	4	7	2	25	n07730033_793.JPEG	imagenet	246.0116	246.9957	1	1.1921	n07730033_793.JPEG
256.0033	1.0008	4	7	2	26	n03877845_719.JPEG	imagenet	256.0033	257.0041	3	1.7281	n03877845_719.JPEG
266.0117	0.9842	4	7	2	27	COCO_train2014_000000330084.jpg	coco	266.0117	266.9958	1	1.3195	COCO_train2014_000000330084.jpg
276.0035	1.0007	4	7	2	28	COCO_train2014_000000218179.jpg	coco	276.0035	277.0042	3	1.3038	COCO_train2014_000000218179.jpg
286.0118	0.9841	4	7	2	29	n03721384_567.JPEG	imagenet	286.0118	286.9959	2	1.3116	n03721384_567.JPEG
296.0035	1.0008	4	7	2	30	COCO_train2014_000000474342.jpg	coco	296.0035	297.0043	1	1.2716	COCO_train2014_000000474342.jpg
306.0119	0.9841	4	7	2	31	n02777292_5132.JPEG	imagenet	306.0119	306.9960	2	1.3034	n02777292_5132.JPEG
316.0043	1.0001	4	7	2	32	n12620546_21684.JPEG	imagenet	316.0043	317.0044	2	1.4873	n12620546_21684.JPEG
325.9950	1.0011	4	7	2	33	COCO_train2014_000000203615.jpg	coco	325.9950	326.9961	1	1.2712	COCO_train2014_000000203615.jpg
336.0042	1.0003	4	7	2	34	COCO_train2014_000000540735.jpg	coco	336.0042	337.0045	1	1.2631	COCO_train2014_000000540735.jpg
345.9951	1.0011	4	7	2	35	COCO_train2014_000000151830.jpg	coco	345.9951	346.9962	2	1.2550	COCO_train2014_000000151830.jpg
356.0038	1.0008	4	7	2	36	COCO_train2014_000000432508.jpg	coco	356.0038	357.0046	2	1.3348	COCO_train2014_000000432508.jpg
365.9952	1.0011	4	7	2	37	alley3.jpg	scenes	365.9952	366.9963	1	1.5427	alley3.jpg
