onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0320	0.9675	3	13	5	1	n09835506_3109.JPEG	imagenet	6.0320	6.9995	2	2.0615
16.0077	1.0005	3	13	5	2	COCO_train2014_000000163250.jpg	coco	16.0077	17.0082	1	1.8561
25.9990	1.0008	3	13	5	3	COCO_train2014_000000496335.jpg	coco	25.9990	26.9998	1	1.7941
36.0080	1.0003	3	13	5	4	COCO_train2014_000000359687.jpg	coco	36.0080	37.0083	1	1.8262
45.9992	1.0008	3	13	5	5	tenniscourt3.jpg	scenes	45.9992	47.0000	2	3.4264
56.0076	1.0008	3	13	5	6	COCO_train2014_000000182642.jpg	rep_coco	56.0076	57.0084	2	1.8102
65.9993	1.0008	3	13	5	7	ticket_counter7.jpg	scenes	65.9993	67.0001	2	1.4581
76.0077	1.0008	3	13	5	8	COCO_train2014_000000576011.jpg	coco	76.0077	77.0085	1	1.7860
85.9994	1.0008	3	13	5	9	COCO_train2014_000000346583.jpg	coco	85.9994	87.0002	1	1.7059
96.0078	1.0008	3	13	5	10	COCO_train2014_000000047172.jpg	coco	96.0078	97.0086	1	1.5218
105.9995	1.0008	3	13	5	11	COCO_train2014_000000193023.jpg	coco	105.9995	107.0003	2	1.8816
116.0082	1.0005	3	13	5	12	COCO_train2014_000000323153.jpg	coco	116.0082	117.0087	1	1.7375
125.9996	1.0008	3	13	5	13	n01675722_6842.JPEG	imagenet	125.9996	127.0004	1	2.2812
136.0080	1.0008	3	13	5	14	n04540053_15468.JPEG	imagenet	136.0080	137.0088	2	1.9372
145.9997	1.0008	3	13	5	15	n02091032_6922.JPEG	imagenet	145.9997	147.0005	2	2.9850
156.0081	1.0008	3	13	5	16	COCO_train2014_000000518954.jpg	coco	156.0081	157.0089	1	1.1770
165.9998	1.0008	3	13	5	17	COCO_train2014_000000074390.jpg	coco	165.9998	167.0006	1	1.7529
176.0082	1.0008	3	13	5	18	n03947888_16693.JPEG	imagenet	176.0082	177.0090	1	1.6808
185.9999	1.0008	3	13	5	19	n03929855_5673.JPEG	imagenet	185.9999	187.0008	2	1.7687
196.0084	1.0008	3	13	5	20	n04311004_2935.JPEG	imagenet	196.0084	197.0091	1	1.7686
206.0000	1.0008	3	13	5	21	COCO_train2014_000000223319.jpg	coco	206.0000	207.0009	2	3.0004
216.0084	1.0008	3	13	5	22	lab3.jpg	scenes	216.0084	217.0093	2	2.0642
226.0002	1.0007	3	13	5	23	COCO_train2014_000000382890.jpg	rep_coco	226.0002	227.0010	1	1.8482
236.0086	1.0008	3	13	5	24	museum3.jpg	scenes	236.0086	237.0094	1	3.4800
246.0003	1.0008	3	13	5	25	n03786901_624.JPEG	imagenet	246.0003	247.0011	2	3.1039
256.0087	1.0008	3	13	5	26	movie_theater2.jpg	scenes	256.0087	257.0095	2	2.7278
266.0004	1.0008	3	13	5	27	COCO_train2014_000000335304.jpg	coco	266.0004	267.0012	2	1.4397
276.0088	1.0008	3	13	5	28	n02110627_18410.JPEG	imagenet	276.0088	277.0096	1	2.2635
286.0005	1.0008	3	13	5	29	squashcourt.jpg	rep_scenes	286.0005	287.0013	3	2.9674
296.0089	1.0008	3	13	5	30	n02442845_19700.JPEG	imagenet	296.0089	297.0097	1	1.5910
306.0006	1.0008	3	13	5	31	apartmentBuilding4.jpg	scenes	306.0006	307.0014	1	3.3351
316.0090	1.0008	3	13	5	32	snowmountains2.jpg	scenes	316.0090	317.0098	1	1.6472
326.0007	1.0008	3	13	5	33	n02100877_3784.JPEG	imagenet	326.0007	327.0015	1	1.5432
336.0091	1.0008	3	13	5	34	COCO_train2014_000000235479.jpg	coco	336.0091	337.0099	2	2.0468
346.0008	1.0008	3	13	5	35	n07715103_8332.JPEG	imagenet	346.0008	347.0016	2	2.2466
356.0092	1.0008	3	13	5	36	n03637318_34490.JPEG	imagenet	356.0092	357.0100	1	2.0465
366.0009	1.0008	3	13	5	37	COCO_train2014_000000502823.jpg	coco	366.0009	367.0018	1	1.7105
