onset	duration	TR	Trial	StimOn	StimOff	cond	image	1back	Response	RT	Accuracy
12.0267	0.7673	6.013368	1	12.026737	12.794020	Scrambled	scambled_Furnished-Office.jpg	1	0	0.000000	correct rejection
13.0112	0.7837	6.505600	2	13.011200	13.794860	Scrambled	scambled_farm.jpg	1	0	0.000000	correct rejection
14.0119	0.7837	7.005974	3	14.011948	14.795629	Scrambled	scambled_kitchen3.jpg	1	0	0.000000	correct rejection
15.0128	0.7836	7.506423	4	15.012845	15.796471	Scrambled	scambled_sun_acfzwujvudexaklv.jpg	1	0	0.000000	correct rejection
15.9970	0.8003	7.998495	5	15.996989	16.797303	Scrambled	scambled_sun_acfzwujvudexaklv.jpg	2	1	553.883076	hit              
16.9978	0.8004	8.498896	6	16.997792	17.798168	Scrambled	scambled_697_1343838978.JPG	1	0	0.000000	correct rejection
17.9986	0.8004	8.999310	7	17.998620	18.798996	Scrambled	scambled_697_1343838978.JPG	2	1	592.283010	hit              
18.9994	0.8004	9.499719	8	18.999438	19.799850	Scrambled	scambled_tennisCourt.jpg	1	0	0.000000	correct rejection
20.0003	0.8003	10.000164	9	20.000328	20.800677	Scrambled	scambled_Model_bedroom1rot.jpg	1	0	0.000000	correct rejection
21.0011	0.8004	10.500561	10	21.001121	21.801502	Scrambled	scambled_livingRoomrot.jpg	1	0	0.000000	correct rejection
22.0020	0.8004	11.000980	11	22.001960	22.802352	Scrambled	scambled_elevator.jpg	1	0	0.000000	correct rejection
23.0028	0.8004	11.501399	12	23.002797	23.803218	Scrambled	scambled_sun_acggnoeidnfjlcis.jpg	1	0	0.000000	correct rejection
24.0036	0.8005	12.001806	13	24.003612	24.804066	Scrambled	scambled_Kitchen NW.JPG	1	0	0.000000	correct rejection
25.0045	0.8004	12.502246	14	25.004491	25.804876	Scrambled	scambled_house (16).jpg	1	0	0.000000	correct rejection
26.0054	0.8003	13.002694	15	26.005387	26.805731	Scrambled	scambled_sun_acfzwujvudexaklvrot.jpg	1	0	0.000000	correct rejection
27.0062	0.8003	13.503107	16	27.006214	27.806562	Scrambled	scambled_sun_aowymmyymtohyobt.jpg	1	0	0.000000	correct rejection
28.0072	6.0000	14.003581	fix	28.007162	0.000000	fix	fix	fix	fix	fix	n/a
34.0285	0.7673	17.014244	17	34.028488	34.795760	WkObject	crate.jpg	1	0	0.000000	correct rejection
34.9962	0.8004	17.498106	18	34.996211	35.796587	WkObject	fan.jpg	1	0	0.000000	correct rejection
35.9970	0.8004	17.998525	19	35.997049	36.797431	WkObject	wax_candle.jpg	1	0	0.000000	correct rejection
36.9979	0.8004	18.498945	20	36.997891	37.798270	WkObject	brass_bell.jpg	1	0	0.000000	correct rejection
37.9987	0.8004	18.999341	21	37.998682	38.799119	WkObject	umbrella2.jpg	1	0	0.000000	correct rejection
