onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0258	0.9844	1	4	7	1	skatepark5.jpg	scenes	6.0258	7.0102	3	2.5737
16.0011	1.0009	1	4	7	2	COCO_train2014_000000307156.jpg	coco	16.0011	17.0019	1	1.4718
26.0095	1.0008	1	4	7	3	COCO_train2014_000000256334.jpg	coco	26.0095	27.0103	3	1.4821
36.0011	1.0009	1	4	7	4	bathroomSink8.jpg	scenes	36.0011	37.0020	3	3.1380
46.0096	1.0008	1	4	7	5	n01644900_2394.JPEG	imagenet	46.0096	47.0104	1	1.5383
56.0013	1.0008	1	4	7	6	harbor6.jpg	scenes	56.0013	57.0021	2	4.9861
66.0097	1.0008	1	4	7	7	n07880968_238.JPEG	imagenet	66.0097	67.0105	3	4.8976
76.0014	1.0008	1	4	7	8	COCO_train2014_000000309135.jpg	coco	76.0014	77.0022	1	1.4739
86.0098	1.0008	1	4	7	9	COCO_train2014_000000130973.jpg	coco	86.0098	87.0106	2	1.3697
96.0015	1.0008	1	4	7	10	n02102318_2472.JPEG	imagenet	96.0015	97.0023	1	1.5457
106.0099	1.0008	1	4	7	11	COCO_train2014_000000401699.jpg	coco	106.0099	107.0107	1	1.5535
116.0016	1.0008	1	4	7	12	olympicswimmingpool5.jpg	scenes	116.0016	117.0025	2	3.5774
126.0100	1.0008	1	4	7	13	n02883205_9821.JPEG	imagenet	126.0100	127.0109	1	2.1212
136.0017	1.0008	1	4	7	14	n12998815_21185.JPEG	imagenet	136.0017	137.0026	1	2.8491
146.0101	1.0008	1	4	7	15	n02268853_504.JPEG	imagenet	146.0101	147.0110	1	2.7929
156.0019	1.0008	1	4	7	16	COCO_train2014_000000142803.jpg	coco	156.0019	157.0027	2	1.3529
166.0103	0.9844	1	4	7	17	COCO_train2014_000000415608.jpg	coco	166.0103	166.9947	3	6.1206
176.0020	1.0008	1	4	7	18	n03854065_46637.JPEG	imagenet	176.0020	177.0028	1	1.4327
186.0104	0.9842	1	4	7	19	COCO_train2014_000000028367.jpg	coco	186.0104	186.9946	1	1.4966
196.0021	1.0008	1	4	7	20	COCO_train2014_000000280158.jpg	coco	196.0021	197.0029	2	1.6165
206.0105	0.9840	1	4	7	21	COCO_train2014_000000363605.jpg	rep_coco	206.0105	206.9946	1	1.0026
216.0022	1.0008	1	4	7	22	COCO_train2014_000000524646.jpg	coco	216.0022	217.0030	2	4.4561
226.0106	0.9841	1	4	7	23	n03891332_5084.JPEG	imagenet	226.0106	226.9947	3	2.0880
236.0023	1.0008	1	4	7	24	n02099712_8083.JPEG	imagenet	236.0023	237.0031	1	1.3919
246.0107	0.9841	1	4	7	25	boardwalk4.jpg	rep_scenes	246.0107	246.9948	1	5.5838
256.0024	1.0009	1	4	7	26	COCO_train2014_000000418409.jpg	coco	256.0024	257.0033	2	2.7917
266.0108	0.9850	1	4	7	27	lockerroom2.jpg	scenes	266.0108	266.9958	3	1.7036
276.0026	1.0008	1	4	7	28	n02445715_9618.JPEG	imagenet	276.0026	277.0034	1	1.3516
286.0109	0.9848	1	4	7	29	n01667778_6809.JPEG	imagenet	286.0109	286.9957	1	1.3194
296.0027	1.0008	1	4	7	30	n04604644_2894.JPEG	imagenet	296.0027	297.0034	1	2.1991
306.0111	0.9844	1	4	7	31	n02364673_15875.JPEG	imagenet	306.0111	306.9954	1	1.3351
316.0027	1.0009	1	4	7	32	COCO_train2014_000000368852.jpg	coco	316.0027	317.0036	1	1.4071
326.0112	0.9843	1	4	7	33	diningroom7.jpg	scenes	326.0112	326.9955	1	1.5589
336.0029	1.0008	1	4	7	34	desertvegetation2.jpg	scenes	336.0029	337.0037	3	1.8788
346.0113	0.9844	1	4	7	35	COCO_train2014_000000466827.jpg	coco	346.0113	346.9956	1	1.3346
356.0030	1.0008	1	4	7	36	COCO_train2014_000000180639.jpg	coco	356.0030	357.0038	1	1.9186
366.0114	0.9841	1	4	7	37	n04596742_10368.JPEG	rep_imagenet	366.0114	366.9955	2	2.1423
