onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0295	0.9675	3	1	6	1	COCO_train2014_000000509269.jpg	coco	6.0295	6.9970	1	1.5221
16.0049	1.0008	3	1	6	2	COCO_train2014_000000539340.jpg	coco	16.0049	17.0057	2	2.0878
25.9964	1.0009	3	1	6	3	baywindow1.jpg	scenes	25.9964	26.9974	1	1.8421
36.0050	1.0008	3	1	6	4	carFactory1.jpg	scenes	36.0050	37.0058	3	1.9301
45.9967	1.0008	3	1	6	5	n03899768_36177.JPEG	imagenet	45.9967	46.9975	1	1.7538
56.0051	1.0008	3	1	6	6	COCO_train2014_000000147331.jpg	coco	56.0051	57.0059	2	3.6502
65.9968	1.0008	3	1	6	7	pizzeria1.jpg	scenes	65.9968	66.9976	1	2.1619
76.0059	1.0001	3	1	6	8	dollhouse1.jpg	scenes	76.0059	77.0060	1	2.8980
85.9969	1.0008	3	1	6	9	n03272010_3139.JPEG	imagenet	85.9969	86.9977	2	2.0097
96.0053	1.0008	3	1	6	10	n04590129_4291.JPEG	imagenet	96.0053	97.0061	3	3.9296
105.9970	1.0008	3	1	6	11	n07831146_630.JPEG	imagenet	105.9970	106.9979	2	3.2096
116.0055	1.0008	3	1	6	12	churchInside3.jpg	scenes	116.0055	117.0063	2	2.5054
125.9971	1.0008	3	1	6	13	COCO_train2014_000000081474.jpg	coco	125.9971	126.9980	1	2.2813
136.0055	1.0008	3	1	6	14	COCO_train2014_000000468771.jpg	coco	136.0055	137.0064	1	1.6651
145.9972	1.0009	3	1	6	15	n04099969_3551.JPEG	imagenet	145.9972	146.9981	1	4.2249
156.0057	1.0008	3	1	6	16	n03788365_11220.JPEG	imagenet	156.0057	157.0065	2	2.3610
165.9975	1.0007	3	1	6	17	COCO_train2014_000000468825.jpg	coco	165.9975	166.9982	2	2.1928
176.0058	1.0008	3	1	6	18	COCO_train2014_000000176732.jpg	coco	176.0058	177.0066	3	5.6726
185.9976	1.0008	3	1	6	19	n02037110_227.JPEG	imagenet	185.9976	186.9984	1	1.6965
196.0059	1.0008	3	1	6	20	n02101006_8380.JPEG	rep_imagenet	196.0059	197.0067	1	4.1685
205.9976	1.0009	3	1	6	21	n03733281_17260.JPEG	imagenet	205.9976	206.9985	1	2.3443
216.0069	1.0000	3	1	6	22	COCO_train2014_000000428691.jpg	rep_coco	216.0069	217.0069	1	1.8563
225.9978	1.0008	3	1	6	23	COCO_train2014_000000021718.jpg	coco	225.9978	226.9986	1	3.8800
236.0066	1.0004	3	1	6	24	n03532672_3469.JPEG	imagenet	236.0066	237.0070	2	1.9280
245.9979	1.0009	3	1	6	25	COCO_train2014_000000566341.jpg	coco	245.9979	246.9987	1	1.7439
256.0074	0.9998	3	1	6	26	n02277742_3879.JPEG	imagenet	256.0074	257.0071	1	3.3916
265.9980	1.0008	3	1	6	27	COCO_train2014_000000239337.jpg	coco	265.9980	266.9988	1	2.8955
276.0066	1.0007	3	1	6	28	n01950731_13698.JPEG	imagenet	276.0066	277.0072	1	4.0713
285.9981	1.0008	3	1	6	29	n04254680_5488.JPEG	imagenet	285.9981	286.9989	2	4.0473
296.0066	1.0007	3	1	6	30	COCO_train2014_000000531828.jpg	coco	296.0066	297.0073	1	1.8633
305.9983	1.0008	3	1	6	31	n03179701_9059.JPEG	imagenet	305.9983	306.9991	2	1.9672
316.0067	1.0007	3	1	6	32	COCO_train2014_000000288751.jpg	coco	316.0067	317.0075	1	3.8310
325.9984	1.0008	3	1	6	33	n02085782_1778.JPEG	imagenet	325.9984	326.9992	1	1.0072
336.0068	1.0008	3	1	6	34	COCO_train2014_000000520259.jpg	coco	336.0068	337.0076	1	3.3268
345.9985	1.0008	3	1	6	35	HorseRaceTrack4.jpg	scenes	345.9985	346.9993	3	2.4306
356.0069	1.0008	3	1	6	36	COCO_train2014_000000278962.jpg	coco	356.0069	357.0077	1	2.0145
365.9986	1.0008	3	1	6	37	ISS3.jpg	scenes	365.9986	366.9994	1	3.7744
