onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0404	0.9677	3	1	8	1	n02988304_2552.JPEG	imagenet	6.0404	7.0081	3	1.6148
16.0157	0.9841	3	1	8	2	deck4.jpg	scenes	16.0157	16.9999	1	3.7509
26.0074	1.0008	3	1	8	3	n04026417_14316.JPEG	imagenet	26.0074	27.0082	2	2.7453
35.9991	1.0009	3	1	8	4	n02119022_16850.JPEG	imagenet	35.9991	36.9999	1	1.6811
46.0075	1.0008	3	1	8	5	n03602883_18507.JPEG	rep_imagenet	46.0075	47.0084	3	2.4655
55.9992	1.0008	3	1	8	6	n03954731_22664.JPEG	imagenet	55.9992	57.0001	2	3.2654
66.0077	1.0008	3	1	8	7	n01833805_1411.JPEG	imagenet	66.0077	67.0085	1	2.5934
75.9994	1.0008	3	1	8	8	COCO_train2014_000000201246.jpg	coco	75.9994	77.0002	1	3.0012
86.0078	1.0008	3	1	8	9	n03498962_8595.JPEG	imagenet	86.0078	87.0086	1	2.5210
95.9995	1.0008	3	1	8	10	COCO_train2014_000000136132.jpg	coco	95.9995	97.0003	1	3.9690
106.0079	1.0008	3	1	8	11	lightingstore3.jpg	scenes	106.0079	107.0087	2	2.8729
115.9997	1.0008	3	1	8	12	n02672831_13968.JPEG	imagenet	115.9997	117.0005	1	2.6408
126.0081	1.0008	3	1	8	13	COCO_train2014_000000333615.jpg	coco	126.0081	127.0089	2	3.0487
135.9997	1.0009	3	1	8	14	n03895866_45745.JPEG	imagenet	135.9997	137.0006	1	2.1526
146.0082	1.0008	3	1	8	15	COCO_train2014_000000178031.jpg	coco	146.0082	147.0090	1	2.7446
155.9999	1.0008	3	1	8	16	n02910353_9413.JPEG	imagenet	155.9999	157.0007	3	2.0883
166.0083	1.0008	3	1	8	17	COCO_train2014_000000036151.jpg	coco	166.0083	167.0091	2	3.0482
176.0000	1.0008	3	1	8	18	n02356798_2870.JPEG	rep_imagenet	176.0000	177.0008	3	3.5520
186.0085	1.0008	3	1	8	19	COCO_train2014_000000037925.jpg	coco	186.0085	187.0092	1	2.0560
196.0001	1.0008	3	1	8	20	greenmountains5.jpg	scenes	196.0001	197.0010	1	3.2877
206.0086	1.0008	3	1	8	21	COCO_train2014_000000092353.jpg	coco	206.0086	207.0093	2	3.3836
216.0003	1.0008	3	1	8	22	observatory3.jpg	scenes	216.0003	217.0011	2	3.9836
226.0087	1.0008	3	1	8	23	n01817953_6235.JPEG	imagenet	226.0087	227.0095	1	2.4635
236.0004	1.0009	3	1	8	24	n04376876_11087.JPEG	imagenet	236.0004	237.0012	2	2.5193
246.0088	1.0008	3	1	8	25	COCO_train2014_000000203868.jpg	coco	246.0088	247.0096	1	2.0793
256.0005	1.0008	3	1	8	26	COCO_train2014_000000023718.jpg	coco	256.0005	257.0013	1	2.2311
266.0089	1.0008	3	1	8	27	COCO_train2014_000000486503.jpg	coco	266.0089	267.0097	2	1.6873
276.0006	1.0008	3	1	8	28	pasture8.jpg	scenes	276.0006	277.0014	1	2.2869
286.0091	1.0008	3	1	8	29	n02114548_19508.JPEG	imagenet	286.0091	287.0098	1	1.8548
296.0008	1.0008	3	1	8	30	COCO_train2014_000000041606.jpg	coco	296.0008	297.0016	2	2.1347
306.0092	1.0008	3	1	8	31	n02100583_24912.JPEG	imagenet	306.0092	307.0100	1	1.4306
316.0008	1.0009	3	1	8	32	COCO_train2014_000000099363.jpg	coco	316.0008	317.0017	1	3.1264
326.0093	1.0008	3	1	8	33	chickenCoop7.jpg	scenes	326.0093	327.0101	1	2.0463
336.0010	1.0008	3	1	8	34	COCO_train2014_000000034933.jpg	coco	336.0010	337.0018	3	2.7983
346.0094	1.0008	3	1	8	35	swimmingpool1.jpg	scenes	346.0094	347.0102	1	3.4861
356.0011	1.0009	3	1	8	36	COCO_train2014_000000064263.jpg	coco	356.0011	357.0019	2	3.2781
366.0095	1.0008	3	1	8	37	n02090379_2126.JPEG	imagenet	366.0095	367.0103	1	2.6858
