onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0282	0.9675	1	4	6	1	COCO_train2014_000000443377.jpg	coco	6.0282	6.9957	2	1.6271	COCO_train2014_000000443377.jpg
16.0035	1.0009	1	4	6	2	COCO_train2014_000000536786.jpg	coco	16.0035	17.0043	1	1.0094	COCO_train2014_000000536786.jpg
26.0118	0.9843	1	4	6	3	shower1.jpg	scenes	26.0118	26.9961	1	1.6897	shower1.jpg
36.0035	1.0008	1	4	6	4	n02114855_33106.JPEG	imagenet	36.0035	37.0044	1	1.4260	n02114855_33106.JPEG
46.0119	0.9841	1	4	6	5	dentist2.jpg	scenes	46.0119	46.9961	3	2.4259	dentist2.jpg
56.0037	1.0008	1	4	6	6	pantry5.jpg	scenes	56.0037	57.0045	2	2.0654	pantry5.jpg
65.9952	1.0010	1	4	6	7	COCO_train2014_000000190964.jpg	rep_coco	65.9952	66.9962	2	1.2978	COCO_train2014_000000190964.jpg
76.0037	1.0009	1	4	6	8	COCO_train2014_000000551164.jpg	coco	76.0037	77.0046	2	6.2975	COCO_train2014_000000551164.jpg
85.9952	1.0011	1	4	6	9	lookout4.jpg	scenes	85.9952	86.9963	2	2.5375	lookout4.jpg
96.0039	1.0008	1	4	6	10	n12768682_25967.JPEG	imagenet	96.0039	97.0047	3	2.7053	n12768682_25967.JPEG
105.9953	1.0011	1	4	6	11	n02437616_5256.JPEG	imagenet	105.9953	106.9964	1	1.5694	n02437616_5256.JPEG
116.0040	1.0008	1	4	6	12	COCO_train2014_000000433657.jpg	coco	116.0040	117.0048	1	1.4571	COCO_train2014_000000433657.jpg
125.9960	1.0005	1	4	6	13	n04532106_11248.JPEG	imagenet	125.9960	126.9965	1	4.6728	n04532106_11248.JPEG
136.0049	1.0000	1	4	6	14	n03089624_18696.JPEG	imagenet	136.0049	137.0049	1	2.0809	n03089624_18696.JPEG
145.9955	1.0011	1	4	6	15	COCO_train2014_000000402095.jpg	coco	145.9955	146.9966	3	1.9608	COCO_train2014_000000402095.jpg
156.0042	1.0008	1	4	6	16	swimmingpool1.jpg	scenes	156.0042	157.0050	1	1.9126	swimmingpool1.jpg
165.9956	1.0011	1	4	6	17	COCO_train2014_000000007567.jpg	coco	165.9956	166.9968	2	1.3125	COCO_train2014_000000007567.jpg
176.0043	1.0008	1	4	6	18	COCO_train2014_000000363605.jpg	rep_coco	176.0043	177.0051	1	1.3684	COCO_train2014_000000363605.jpg
185.9961	1.0008	1	4	6	19	barbershop5.jpg	scenes	185.9961	186.9969	3	2.7202	barbershop5.jpg
196.0045	1.0008	1	4	6	20	COCO_train2014_000000066014.jpg	coco	196.0045	197.0053	2	1.3602	COCO_train2014_000000066014.jpg
205.9962	1.0008	1	4	6	21	n02009912_9742.JPEG	imagenet	205.9962	206.9970	1	1.6880	n02009912_9742.JPEG
216.0049	1.0004	1	4	6	22	COCO_train2014_000000546242.jpg	coco	216.0049	217.0054	3	4.2477	COCO_train2014_000000546242.jpg
225.9963	1.0008	1	4	6	23	library_aisle10.jpg	rep_scenes	225.9963	226.9971	2	1.6477	library_aisle10.jpg
236.0050	1.0004	1	4	6	24	n04536866_34509.JPEG	imagenet	236.0050	237.0055	1	1.7276	n04536866_34509.JPEG
245.9964	1.0008	1	4	6	25	n03133878_3353.JPEG	imagenet	245.9964	246.9972	1	4.5114	n03133878_3353.JPEG
256.0052	1.0005	1	4	6	26	COCO_train2014_000000189765.jpg	coco	256.0052	257.0056	3	1.7275	COCO_train2014_000000189765.jpg
265.9965	1.0009	1	4	6	27	n03478589_16397.JPEG	imagenet	265.9965	266.9973	3	1.4473	n03478589_16397.JPEG
276.0052	1.0006	1	4	6	28	n01990800_4092.JPEG	imagenet	276.0052	277.0057	3	5.4150	n01990800_4092.JPEG
285.9967	1.0008	1	4	6	29	n03124043_1693.JPEG	imagenet	285.9967	286.9974	2	2.3988	n03124043_1693.JPEG
296.0052	1.0006	1	4	6	30	COCO_train2014_000000463299.jpg	coco	296.0052	297.0058	2	1.9589	COCO_train2014_000000463299.jpg
305.9967	1.0008	1	4	6	31	COCO_train2014_000000501867.jpg	coco	305.9967	306.9975	2	2.3907	COCO_train2014_000000501867.jpg
316.0054	1.0006	1	4	6	32	applestore2.jpg	scenes	316.0054	317.0059	3	2.9828	applestore2.jpg
325.9968	1.0008	1	4	6	33	COCO_train2014_000000067347.jpg	coco	325.9968	326.9977	2	1.3106	COCO_train2014_000000067347.jpg
336.0053	1.0008	1	4	6	34	n02017213_6605.JPEG	imagenet	336.0053	337.0061	1	1.8225	n02017213_6605.JPEG
345.9970	1.0008	1	4	6	35	COCO_train2014_000000554486.jpg	coco	345.9970	346.9978	3	2.0782	COCO_train2014_000000554486.jpg
356.0054	1.0008	1	4	6	36	n04259630_10969.JPEG	imagenet	356.0054	357.0062	3	1.3423	n04259630_10969.JPEG
365.9971	1.0008	1	4	6	37	COCO_train2014_000000557037.jpg	coco	365.9971	366.9979	1	1.4702	COCO_train2014_000000557037.jpg
