onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0366	0.9685	2	12	9	1	COCO_train2014_000000131763.jpg	coco	6.0366	7.0051	1	1.4247
16.0119	0.9842	2	12	9	2	COCO_train2014_000000191734.jpg	rep_coco	16.0119	16.9961	2	1.4785
26.0036	1.0008	2	12	9	3	flowershop4.jpg	scenes	26.0036	27.0044	2	1.4809
36.0120	0.9841	2	12	9	4	COCO_train2014_000000192852.jpg	coco	36.0120	36.9961	1	1.4569
46.0037	1.0008	2	12	9	5	COCO_train2014_000000346795.jpg	coco	46.0037	47.0045	1	1.4570
56.0121	0.9841	2	12	9	6	arcade4.jpg	scenes	56.0121	56.9962	2	1.2889
66.0038	1.0008	2	12	9	7	n02096437_4922.JPEG	imagenet	66.0038	67.0046	1	1.5048
75.9952	1.0011	2	12	9	8	n02276258_5118.JPEG	imagenet	75.9952	76.9964	1	1.8407
86.0046	1.0002	2	12	9	9	n01824575_1413.JPEG	imagenet	86.0046	87.0048	1	1.6248
95.9959	1.0006	2	12	9	10	n03854065_46521.JPEG	imagenet	95.9959	96.9965	2	1.7844
106.0046	1.0003	2	12	9	11	n02795169_8195.JPEG	imagenet	106.0046	107.0049	1	1.7205
115.9959	1.0007	2	12	9	12	COCO_train2014_000000211138.jpg	coco	115.9959	116.9966	2	1.9682
126.0042	1.0008	2	12	9	13	drymountains.jpg	scenes	126.0042	127.0050	1	1.7361
135.9959	1.0008	2	12	9	14	n07717410_9329.JPEG	imagenet	135.9959	136.9967	1	1.6320
146.0046	1.0005	2	12	9	15	n04111531_3191.JPEG	imagenet	146.0046	147.0051	2	1.8639
155.9960	1.0009	2	12	9	16	COCO_train2014_000000001877.jpg	coco	155.9960	156.9969	2	1.5678
166.0048	1.0005	2	12	9	17	COCO_train2014_000000189888.jpg	coco	166.0048	167.0053	2	1.4396
175.9961	1.0008	2	12	9	18	n01667778_2596.JPEG	imagenet	175.9961	176.9970	1	1.4396
186.0049	1.0005	2	12	9	19	COCO_train2014_000000444171.jpg	coco	186.0049	187.0054	1	2.1592
195.9963	1.0008	2	12	9	20	fireplace2.jpg	scenes	195.9963	196.9971	2	1.4712
206.0048	1.0007	2	12	9	21	COCO_train2014_000000192171.jpg	coco	206.0048	207.0055	1	1.9351
215.9964	1.0008	2	12	9	22	COCO_train2014_000000283426.jpg	coco	215.9964	216.9972	2	1.4390
226.0050	1.0007	2	12	9	23	n03775546_2217.JPEG	imagenet	226.0050	227.0056	2	1.4709
235.9965	1.0009	2	12	9	24	COCO_train2014_000000191734.jpg	coco	235.9965	236.9974	2	1.5827
246.0049	1.0008	2	12	9	25	frontDoor5.jpg	scenes	246.0049	247.0058	1	1.5187
255.9966	1.0008	2	12	9	26	COCO_train2014_000000493578.jpg	coco	255.9966	256.9975	2	1.9425
266.0050	1.0008	2	12	9	27	n02097130_5202.JPEG	imagenet	266.0050	267.0059	1	1.0138
275.9968	1.0008	2	12	9	28	COCO_train2014_000000541472.jpg	coco	275.9968	276.9976	1	1.8223
286.0053	1.0007	2	12	9	29	banquetHall2.jpg	rep_scenes	286.0053	287.0060	1	1.8462
295.9969	1.0008	2	12	9	30	COCO_train2014_000000547284.jpg	coco	295.9969	296.9977	1	1.7581
306.0053	1.0008	2	12	9	31	n04613696_442.JPEG	imagenet	306.0053	307.0061	1	1.7980
315.9970	1.0008	2	12	9	32	COCO_train2014_000000009024.jpg	coco	315.9970	316.9978	1	1.8059
326.0073	0.9989	2	12	9	33	cafeteria6.jpg	scenes	326.0073	327.0062	2	1.8697
335.9971	1.0008	2	12	9	34	casino4.jpg	scenes	335.9971	336.9980	2	1.7257
346.0074	0.9990	2	12	9	35	n04409515_3252.JPEG	imagenet	346.0074	347.0063	2	1.9335
355.9973	1.0008	2	12	9	36	n02280649_6762.JPEG	imagenet	355.9973	356.9981	3	1.5735
366.0057	1.0008	2	12	9	37	n04201297_3736.JPEG	imagenet	366.0057	367.0065	2	1.5329
