onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0403	0.9678	2	10	2	1	n03461385_91813.JPEG	rep_imagenet	6.0403	7.0080	2	1.8070
15.9993	1.0004	2	10	2	2	frontFoyer.jpg	scenes	15.9993	16.9998	1	1.7686
26.0074	1.0007	2	10	2	3	COCO_train2014_000000521416.jpg	coco	26.0074	27.0080	2	1.6985
35.9990	1.0008	2	10	2	4	pavilion.jpg	scenes	35.9990	36.9998	2	1.8666
46.0073	1.0008	2	10	2	5	COCO_train2014_000000461429.jpg	coco	46.0073	47.0081	2	1.8828
55.9991	1.0008	2	10	2	6	COCO_train2014_000000476481.jpg	coco	55.9991	56.9999	1	1.4668
66.0075	1.0008	2	10	2	7	COCO_train2014_000000173987.jpg	coco	66.0075	67.0082	1	1.8345
75.9991	1.0008	2	10	2	8	n03924679_1678.JPEG	imagenet	75.9991	77.0000	2	1.5864
86.0075	1.0008	2	10	2	9	n12620546_18664.JPEG	imagenet	86.0075	87.0083	2	1.8582
95.9993	1.0008	2	10	2	10	COCO_train2014_000000313921.jpg	coco	95.9993	97.0000	1	2.2821
106.0077	1.0008	2	10	2	11	n03976657_8828.JPEG	imagenet	106.0077	107.0085	3	1.7380
115.9994	1.0008	2	10	2	12	n02096294_5480.JPEG	imagenet	115.9994	117.0002	1	2.0174
126.0078	1.0008	2	10	2	13	COCO_train2014_000000081474.jpg	coco	126.0078	127.0085	1	1.9217
135.9994	1.0008	2	10	2	14	COCO_train2014_000000354045.jpg	coco	135.9994	137.0003	1	1.9536
146.0078	1.0008	2	10	2	15	fishmarket2.jpg	scenes	146.0078	147.0086	2	1.8096
155.9995	1.0009	2	10	2	16	COCO_train2014_000000233580.jpg	coco	155.9995	157.0004	2	1.5214
166.0079	1.0008	2	10	2	17	n02422106_770.JPEG	imagenet	166.0079	167.0088	2	1.8494
175.9997	1.0008	2	10	2	18	horsebarn9.jpg	scenes	175.9997	177.0005	2	1.6331
186.0081	1.0008	2	10	2	19	COCO_train2014_000000026302.jpg	coco	186.0081	187.0088	2	1.4490
195.9998	1.0008	2	10	2	20	n03250847_127.JPEG	imagenet	195.9998	197.0006	2	1.7368
206.0082	1.0008	2	10	2	21	COCO_train2014_000000523272.jpg	rep_coco	206.0082	207.0090	1	1.5447
215.9998	1.0008	2	10	2	22	n04335435_10063.JPEG	imagenet	215.9998	217.0007	2	1.5446
226.0083	1.0008	2	10	2	23	n04356056_8602.JPEG	imagenet	226.0083	227.0090	1	1.6805
235.9999	1.0008	2	10	2	24	bambooforest3.jpg	scenes	235.9999	237.0008	1	1.6484
246.0083	1.0008	2	10	2	25	n03032252_36446.JPEG	rep_imagenet	246.0083	247.0091	2	1.8163
256.0001	1.0008	2	10	2	26	bowlingalley5.jpg	scenes	256.0001	257.0009	2	1.8321
266.0084	1.0008	2	10	2	27	n03958227_1754.JPEG	imagenet	266.0084	267.0093	2	1.4880
276.0002	1.0008	2	10	2	28	n03888605_25017.JPEG	imagenet	276.0002	277.0010	1	2.0398
286.0086	1.0008	2	10	2	29	COCO_train2014_000000073172.jpg	coco	286.0086	287.0093	2	1.6717
296.0003	1.0008	2	10	2	30	bakery2.jpg	scenes	296.0003	297.0010	1	1.5036
306.0086	1.0008	2	10	2	31	n03967562_34479.JPEG	imagenet	306.0086	307.0094	1	1.5114
316.0004	1.0008	2	10	2	32	COCO_train2014_000000082464.jpg	coco	316.0004	317.0011	1	1.3353
326.0087	1.0008	2	10	2	33	COCO_train2014_000000549256.jpg	coco	326.0087	327.0095	2	1.9352
336.0004	1.0008	2	10	2	34	COCO_train2014_000000402507.jpg	coco	336.0004	337.0013	2	1.4711
346.0088	1.0008	2	10	2	35	n01795545_24.JPEG	imagenet	346.0088	347.0096	2	1.9590
356.0005	1.0008	2	10	2	36	n12267677_14599.JPEG	imagenet	356.0005	357.0014	2	1.6549
366.0089	1.0008	2	10	2	37	COCO_train2014_000000267647.jpg	coco	366.0089	367.0097	1	1.7269
