onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0344	0.9674	2	10	4	1	n13040303_4195.JPEG	imagenet	6.0344	7.0019	2	2.0440
16.0098	1.0008	2	10	4	2	COCO_train2014_000000030608.jpg	coco	16.0098	17.0106	1	1.3044
26.0014	1.0008	2	10	4	3	n02363005_1383.JPEG	imagenet	26.0014	27.0022	2	1.3385
36.0098	1.0008	2	10	4	4	COCO_train2014_000000433019.jpg	coco	36.0098	37.0106	2	1.8106
46.0016	1.0008	2	10	4	5	n02536864_10615.JPEG	imagenet	46.0016	47.0023	1	1.5147
56.0099	1.0008	2	10	4	6	squashcourt8.jpg	scenes	56.0099	57.0107	2	2.3224
66.0016	1.0008	2	10	4	7	icecream4.jpg	scenes	66.0016	67.0024	1	1.5464
76.0100	1.0008	2	10	4	8	n02107683_3469.JPEG	imagenet	76.0100	77.0108	1	1.8183
86.0017	1.0008	2	10	4	9	COCO_train2014_000000286973.jpg	coco	86.0017	87.0026	2	2.3941
96.0102	0.9844	2	10	4	10	n01616318_626.JPEG	imagenet	96.0102	96.9946	1	2.0820
106.0019	1.0008	2	10	4	11	n03584254_6037.JPEG	imagenet	106.0019	107.0027	2	2.4978
116.0103	0.9843	2	10	4	12	n02342885_2292.JPEG	imagenet	116.0103	116.9946	2	1.8258
126.0020	1.0008	2	10	4	13	COCO_train2014_000000496009.jpg	coco	126.0020	127.0028	1	2.2736
136.0104	0.9842	2	10	4	14	COCO_train2014_000000191686.jpg	rep_coco	136.0104	136.9946	1	1.6335
146.0020	1.0009	2	10	4	15	n02133161_14833.JPEG	imagenet	146.0020	147.0029	1	1.7694
156.0105	0.9841	2	10	4	16	COCO_train2014_000000372535.jpg	coco	156.0105	156.9946	1	2.1132
166.0022	1.0008	2	10	4	17	n01950731_13698.JPEG	imagenet	166.0022	167.0030	2	2.2091
176.0106	0.9841	2	10	4	18	bridalboutique2.jpg	scenes	176.0106	176.9947	1	2.0090
186.0023	1.0008	2	10	4	19	n03388549_11795.JPEG	imagenet	186.0023	187.0031	1	1.7370
196.0107	0.9848	2	10	4	20	COCO_train2014_000000366802.jpg	coco	196.0107	196.9955	2	1.4409
206.0024	1.0008	2	10	4	21	COCO_train2014_000000199743.jpg	coco	206.0024	207.0032	2	1.5927
216.0108	0.9845	2	10	4	22	n02009912_6582.JPEG	imagenet	216.0108	216.9954	1	1.7207
226.0026	1.0008	2	10	4	23	liquorstore8.jpg	scenes	226.0026	227.0033	1	1.6804
236.0109	0.9843	2	10	4	24	sparoom8.jpg	scenes	236.0109	236.9953	2	1.7923
246.0026	1.0008	2	10	4	25	COCO_train2014_000000056283.jpg	coco	246.0026	247.0034	1	1.9762
256.0111	0.9843	2	10	4	26	homegarage3.jpg	scenes	256.0111	256.9953	2	1.7121
266.0027	1.0008	2	10	4	27	COCO_train2014_000000350889.jpg	coco	266.0027	267.0036	2	2.1119
276.0111	0.9842	2	10	4	28	n02106166_11132.JPEG	imagenet	276.0111	276.9953	1	2.3438
286.0029	1.0008	2	10	4	29	n04136333_2487.JPEG	rep_imagenet	286.0029	287.0037	1	2.3196
296.0113	0.9843	2	10	4	30	COCO_train2014_000000335688.jpg	coco	296.0113	296.9955	2	1.8477
306.0029	1.0008	2	10	4	31	n04026417_26908.JPEG	rep_imagenet	306.0029	307.0038	2	2.1275
316.0114	0.9841	2	10	4	32	COCO_train2014_000000118680.jpg	coco	316.0114	316.9955	1	1.4395
326.0031	1.0008	2	10	4	33	COCO_train2014_000000139815.jpg	coco	326.0031	327.0039	2	1.7353
336.0115	0.9841	2	10	4	34	factory6.jpg	scenes	336.0115	336.9956	2	2.1911
346.0032	1.0008	2	10	4	35	COCO_train2014_000000458057.jpg	coco	346.0032	347.0040	1	1.7030
356.0116	0.9841	2	10	4	36	COCO_train2014_000000479035.jpg	coco	356.0116	356.9957	1	1.8389
366.0033	1.0008	2	10	4	37	n03825788_8922.JPEG	imagenet	366.0033	367.0041	0	0.0000
