onset	duration	TR	Trial	StimOn	StimOff	cond	image	1back	Response	RT	Accuracy
12.0204	0.7837	6.010207	1	12.020415	12.804084	Scrambled	scambled_clothingStore.jpg	1	0	0.000000	correct rejection
13.0045	0.8004	6.502249	2	13.004499	13.804922	Scrambled	scambled_fountain.jpg	1	0	0.000000	correct rejection
14.0053	0.8004	7.002653	3	14.005306	14.805681	Scrambled	scambled_home-office-design-ideas.jpg	1	0	0.000000	correct rejection
15.0078	0.7987	7.503904	4	15.007809	15.806517	Scrambled	scambled_theater.jpg	1	0	0.000000	correct rejection
16.0077	0.7997	8.003839	5	16.007679	16.807353	Scrambled	scambled_sun_acfzwujvudexaklvrot.jpg	1	0	0.000000	correct rejection
17.0087	0.7995	8.504333	6	17.008667	17.808198	Scrambled	scambled_sun_acfzwujvudexaklvrot.jpg	2	1	558.414936	hit              
18.0087	0.8004	9.004337	7	18.008674	18.809051	Scrambled	scambled_sun_abfnxcxrrkcbdheo.jpg	1	0	0.000000	correct rejection
19.0095	0.8003	9.504773	8	19.009546	19.809874	Scrambled	scambled_sun_abkmizyubcfcudbr.jpg	1	0	0.000000	correct rejection
20.0104	0.7836	10.005206	9	20.010412	20.794022	Scrambled	scambled_697_1343838978.JPG	1	0	0.000000	correct rejection
21.0112	0.7836	10.505615	10	21.011229	21.794874	Scrambled	scambled_Model_bedroom1rot.jpg	1	0	0.000000	correct rejection
22.0121	0.7837	11.006030	11	22.012061	22.795716	Scrambled	scambled_varadero-beach-13915-2560x1600.jpg	1	0	0.000000	correct rejection
22.9964	0.8002	11.498183	12	22.996366	23.796542	Scrambled	scambled_sun_agpxkgsdlobslcpl.jpg	1	0	0.000000	correct rejection
23.9970	0.8004	11.998519	13	23.997039	24.797401	Scrambled	scambled_sun_ahiphsekjihkafsl.jpg	1	0	0.000000	correct rejection
24.9978	0.8004	12.498921	14	24.997842	25.798259	Scrambled	scambled_Furnished-Office.jpg	1	0	0.000000	correct rejection
25.9987	0.8004	12.999357	15	25.998713	26.799075	Scrambled	scambled_Furnished-Office.jpg	2	1	536.166906	hit              
26.9995	0.8004	13.499757	16	26.999514	27.799919	Scrambled	scambled_sun_acfzwujvudexaklv.jpg	1	0	0.000000	correct rejection
