CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	NonSteadyStateOutlier03	NonSteadyStateOutlier04	NonSteadyStateOutlier05	X	Y	Z	RotX	RotY	RotZ
667.5333047100554	550.9296227853158	540.6118189691158	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0115554	-0.0222145	-0.0163466	-3.30872e-24	0.00044815	-6.47526e-05
662.5062684376645	550.8474280188154	539.1016526910424	1.30773735	32.83190155	1.07288241	0.15039177999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.00852816	0.0630287	0.00539601	-0.000431274	0.000136602	0.0
660.1596893870467	549.9391783648729	538.9865328900078	1.36889315	34.36727142	1.08301306	0.08882500999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.0100274	0.07790239999999998	0.016486	-0.000933285	-0.000166633	8.08692e-05
662.7383249390118	549.4397577305122	541.3958669093872	1.41366279	35.4912529	1.10807467	0.28680254679999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-3.23532e-05	-0.115774	0.0109759	0.000385764	-1.41312e-05	0.0
662.8925862976254	549.2475076436192	542.4818688128631	1.33868957	33.60898209	1.07675397	0.2936562904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-3.24432e-05	0.137608	-1.74104e-05	-0.000102417	-0.00011156800000000003	0.0
662.1933355649526	549.1263414374746	543.0024361184968	1.37467134	34.51233673	1.07080781	0.30983776919999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-4.44428e-05	-0.119961	-0.00412708	0.000718315	-0.000253778	0.0
664.64715783652	549.8325069428894	544.7708657739115	1.33781815	33.5871048	1.05421424	0.2580672272	0.0131464216	-0.1504377294	0.0775286546	-0.010602543	0.0157299635	-0.0863445227	0.0329588461	-0.046461652199999995	0.0463012215	-0.08759416589999999	-0.1319477686	0.206837788	0.1217078847	0.1216831682	0.1216419777	0.0	0.0	0.0	0.0	0.0	0.0	-0.0024586	0.0916968	-0.0288413	0.00041637	-0.000170102	0.0
664.811098016369	550.1532067942078	544.6924787904483	1.25904679	31.60948181	1.01098895	0.21334425	-0.0918964576	0.059415673700000005	0.0563690339	0.1525854475	-0.0756814115	0.0310535062	-0.09027150710000001	-0.0207068143	-0.0667909582	-0.0154320921	0.059126170199999994	0.0652297661	0.1216419777	0.12141962949999999	0.12104935019999999	0.0	0.0	0.0	0.0	0.0	0.0	-0.0100433	-0.0667825	-0.0279737	0.00128402	-0.000230705	0.0
664.6923060682593	550.6978760626523	545.4840544960949	1.24989522	31.3797226	1.02577674	0.19145476	0.1076996991	-0.0034339126	0.020700372800000002	0.08658267300000001	0.0979024913	-0.012806049	0.17318599710000002	-0.0214969427	-0.0512125994	-0.0255847943	0.0396862163	0.0249222574	0.1215101995	0.120893123	0.1198669825	0.0	0.0	0.0	0.0	0.0	0.0	-0.00336529	0.0772032	-0.022943	0.000789744	-0.000451636	0.0
666.4404446603558	550.6766166265658	545.9813013132879	1.20868134	30.34501266	1.03166533	0.17253509079999998	0.050806038600000006	-0.0935826755	-0.0311411219	-0.0378442071	-0.0532072804	-0.0403772201	0.0034294949	0.0676934473	0.0684892596	0.08147168889999999	-0.1039875816	0.1401746916	0.1213126213	0.12010478890000001	0.1181006348	0.0	0.0	0.0	0.0	0.0	0.0	-4.17492e-05	-0.0282757	-0.0254602	0.0016951	-0.000132683	0.0
665.9460485900069	550.2641709869403	545.9242211037944	1.17593277	29.52282906	0.97468573	0.05501155080000001	-0.1170521708	-0.0067402040000000005	0.0030008890999999997	0.0419651979	0.0081776111	-0.0044284718	-0.0788282198	-0.09077912689999999	-0.0067723462	0.060905590499999995	0.0621585975	0.0417161496	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0	0.0	0.0	0.0	0.0	0.0	-0.00232834	-0.0453197	-0.0440772	0.00179571	-0.000305327	6.80252e-05
667.8050055690973	550.1706797863518	546.5592838085914	1.18281114	29.69551659	0.96730334	0.11236583000000001	0.0616712617	0.1012853814	0.013145058000000001	0.0399547465	0.027875542599999997	-0.0167860558	0.0659266083	0.0048747694	-0.1350857114	-0.030682761200000002	0.011096810300000001	0.0393820394	0.1207205288	0.11775003070000001	0.11285322490000001	0.0	0.0	0.0	0.0	0.0	0.0	-0.0100576	0.0394859	-0.0342512	0.00162112	-0.000320519	5.77078e-05
666.2242999999943	550.080116475555	546.5802727052481	1.16943276	29.35964203	0.95562053	0.11398109200000002	0.0607220037	-0.0726016784	-0.048404690099999995	0.013681036200000002	-0.0989578782	0.061349443499999996	-0.010876171499999998	0.11073368380000001	0.0975782365	-0.0316381088	-0.058915031500000006	0.052759389299999994	0.120326335	0.1161887065	0.1093977275	0.0	0.0	0.0	0.0	0.0	0.0	-5.5498e-05	-0.0311993	-0.0259649	0.00203045	-0.000287407	0.0
666.165450885218	549.8712079222491	546.7631474076173	1.20682847	30.29849434	0.9638378	0.06235543200000001	-0.1064147401	-0.0037737965999999996	0.0109823918	0.059734372800000005	0.0407457365	0.055047886399999996	-0.0309710079	-0.1326342748	-0.0037127463	-0.0477581388	0.0655032401	0.060913796299999996	0.1198669825	0.1143757435	0.10540925529999999	0.0	0.0	0.0	0.0	0.0	0.0	-0.00346228	0.023277	-0.0262809	0.00201903	-0.000359114	-1.0587899999999999e-22
667.2217948475135	550.2353135038752	546.23952193348	1.20308936	30.20462036	0.96594083	0.010576829700000004	0.0687119011	0.0973477407	-0.0139755428	0.1151764782	0.0659669556	0.0254740044	0.0858233402	0.0156223551	-0.08781160910000001	-0.08574183169999999	0.0235626608	0.11068823369999999	0.11934271980000001	0.112315068	0.1009072399	0.0	0.0	0.0	0.0	0.0	0.0	-5.58503e-05	0.0232548	-0.0263264	0.00213285	-0.000387348	-1.0587899999999999e-22
665.9982883517636	550.1906340943353	546.3965282634105	1.25309706	31.4601078	1.02256727	0.05073597030000001	0.0271640229	-0.0908576115	-0.0377916493	0.0085381161	-0.1373089418	0.0400017354	-0.0843216541	0.1036701248	0.0954620848	0.0028882440000000003	-0.056841543200000004	0.1224548926	0.11875383099999999	0.1100111431	0.0959136145	0.0	0.0	0.0	0.0	0.0	0.0	0.00266952	-0.0213215	-0.0261357	0.00219349	-0.00039158	0.0
