onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0342	0.9675	1	2	4	1	harbor8.jpg	scenes	6.0342	7.0017	2	3.0210
16.0110	0.9993	1	2	4	2	COCO_train2014_000000138785.jpg	coco	16.0110	17.0104	2	4.8477
26.0012	1.0008	1	2	4	3	n04023962_16686.JPEG	imagenet	26.0012	27.0020	3	1.9464
36.0096	1.0008	1	2	4	4	n03602883_18507.JPEG	imagenet	36.0096	37.0104	2	4.3296
46.0014	1.0008	1	2	4	5	wrestlingring8.jpg	scenes	46.0014	47.0022	2	4.9142
56.0097	1.0008	1	2	4	6	n02007558_9620.JPEG	imagenet	56.0097	57.0106	1	1.7141
66.0014	1.0008	1	2	4	7	COCO_train2014_000000214821.jpg	coco	66.0014	67.0022	2	1.6496
76.0098	1.0008	1	2	4	8	n01980166_2703.JPEG	imagenet	76.0098	77.0106	2	3.3298
86.0015	1.0009	1	2	4	9	winebarrel4.jpg	scenes	86.0015	87.0024	1	3.9137
96.0100	1.0008	1	2	4	10	COCO_train2014_000000016314.jpg	coco	96.0100	97.0108	2	3.5055
106.0017	1.0008	1	2	4	11	n02123597_11635.JPEG	imagenet	106.0017	107.0025	1	2.2573
116.0101	1.0008	1	2	4	12	COCO_train2014_000000485465.jpg	coco	116.0101	117.0109	1	1.3613
126.0018	1.0008	1	2	4	13	COCO_train2014_000000059321.jpg	coco	126.0018	127.0026	3	3.7611
136.0102	0.9844	1	2	4	14	basement.jpg	scenes	136.0102	136.9946	3	2.0250
146.0019	1.0008	1	2	4	15	COCO_train2014_000000399984.jpg	coco	146.0019	147.0027	2	3.7689
156.0103	0.9843	1	2	4	16	appleorchard1.jpg	scenes	156.0103	156.9946	1	3.6727
166.0020	1.0008	1	2	4	17	COCO_train2014_000000479035.jpg	rep_coco	166.0020	167.0028	1	1.4887
176.0104	0.9845	1	2	4	18	n02091244_4986.JPEG	imagenet	176.0104	176.9950	1	3.2965
186.0022	1.0008	1	2	4	19	n03788195_12146.JPEG	imagenet	186.0022	187.0029	1	1.5446
196.0105	0.9844	1	2	4	20	n06596364_14979.JPEG	imagenet	196.0105	196.9949	2	2.2323
206.0023	1.0008	1	2	4	21	COCO_train2014_000000405544.jpg	coco	206.0023	207.0031	1	2.5601
216.0106	0.9848	1	2	4	22	grocerystore5.jpg	scenes	216.0106	216.9955	1	4.6800
226.0024	1.0008	1	2	4	23	COCO_train2014_000000035357.jpg	coco	226.0024	227.0032	2	2.4078
236.0108	0.9847	1	2	4	24	n04548280_6814.JPEG	imagenet	236.0108	236.9955	2	4.4238
246.0025	1.0008	1	2	4	25	COCO_train2014_000000118306.jpg	coco	246.0025	247.0033	2	1.5997
256.0109	0.9845	1	2	4	26	n01828970_9787.JPEG	imagenet	256.0109	256.9954	1	1.8236
266.0026	1.0008	1	2	4	27	n02536864_10615.JPEG	imagenet	266.0026	267.0034	2	4.7034
276.0110	0.9846	1	2	4	28	COCO_train2014_000000242979.jpg	coco	276.0110	276.9956	3	1.9754
286.0027	1.0008	1	2	4	29	n02280649_2534.JPEG	imagenet	286.0027	287.0035	1	1.7753
296.0111	0.9846	1	2	4	30	COCO_train2014_000000071328.jpg	coco	296.0111	296.9957	2	1.4551
306.0028	1.0008	1	2	4	31	exerciseequipment.jpg	scenes	306.0028	307.0036	3	1.9030
316.0112	0.9842	1	2	4	32	n03662601_14072.JPEG	imagenet	316.0112	316.9954	2	1.5429
326.0029	1.0009	1	2	4	33	COCO_train2014_000000197118.jpg	coco	326.0029	327.0037	1	1.8308
336.0113	0.9841	1	2	4	34	COCO_train2014_000000565501.jpg	coco	336.0113	336.9954	2	1.4786
346.0030	1.0008	1	2	4	35	n04040759_5145.JPEG	rep_imagenet	346.0030	347.0038	2	3.1105
356.0114	0.9841	1	2	4	36	n02091467_4960.JPEG	imagenet	356.0114	356.9955	1	1.6386
366.0031	1.0008	1	2	4	37	COCO_train2014_000000407102.jpg	coco	366.0031	367.0039	2	1.5023
