CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
648.7622529439652	487.52133634733735	494.3523833030408	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0
640.0711050731725	486.97055084087685	492.7203514611769	1.32230449	34.5778389	1.08307803	0.13151763	-0.1078294385	0.0046295307	-0.1299727775	0.018600955500000002	0.0429092726	-0.0595689113	-0.1039120268	0.0647762774	-0.0486835634	0.1019883734	-0.0820283943	0.13565189449999998	0.1017939482	0.10178383380000001	0.1017669771	0.1017433794	0.1017130422	0.0	-0.00981178	-0.0454223	-0.0186477	0.0007378429999999999	-0.000414874	0.0
637.6887229819797	487.471582115225	492.1298695159182	1.28388846	33.57327271	0.98206544	0.03494386718	-0.0244316545	0.125634332	0.0242529842	0.0456361583	-0.072039794	0.0875669223	-0.0445745184	-0.0591327933	0.1003706794	0.0257213656	-0.0067667316	-0.053383285700000005	0.1017669771	0.1016759675	0.1015243451	0.1013122002	0.1010396594	0.0	-0.00770542	-0.0415806	7.557179999999999e-06	0.000531032	-0.000414874	0.0
637.7272001453517	487.5684372158637	492.19808632080094	1.25245607	32.7513237	1.01692414	0.19123001455	0.08433007740000001	0.0144518422	0.09202960710000001	-0.028561317000000003	0.0194670056	-0.0424041175	0.0872901926	-0.017287976599999998	0.0680298541	-0.0823146112	0.0351223266	0.0887598907	0.1017130422	0.1014603493	0.1010396594	0.10045166900000001	0.0996973518	0.0	-3.81763e-06	0.08307649999999998	-0.00524768	-0.000102655	2.37605e-05	0.0
638.1060420792438	488.0236283358785	492.53129184316566	1.18187797	30.9057312	0.98499256	0.07146384733	-0.0067310509	-0.1110347951	0.0302598854	-0.0646896498	-0.019354099399999998	0.021084784199999998	0.0236063176	0.054122202300000005	-0.1106273281	-0.0675702274	0.0379737932	-0.028472048	0.10163215769999999	0.1011372077	0.1003140757	0.0991654328	0.09769500619999999	0.0	-8.702999999999998e-07	0.0178316	-0.007996029999999998	-9.1477e-05	-3.44145e-05	0.0
638.1706362761109	487.7547517158738	493.26735246248194	1.11939251	29.27175522	1.00486541	0.08652162655	-0.085062716	-0.04878966480000001	-0.103545507	0.053430348899999994	-0.0238756088	-0.0358597145	-0.10198130109999999	0.0070125166	-0.0738039662	0.0817001626	0.0183677685	0.10225137390000001	0.1015243451	0.1007068851	0.099349324	0.0974589424	0.09504587869999999	0.0	4.48625e-06	-0.0353195	-0.0139555	0.000434166	-5.68855e-05	0.0
639.222828569025	487.8668306733326	493.129455111496	1.25479555	32.8125	0.99448061	0.06141428125	0.0122282702	0.1154526541	-0.0347291446	0.0648568818	-0.0211231802	0.1916635111	-0.0297734839	-0.07201894240000001	0.0827478981	0.06662157860000001	0.0210895041	-0.0520852235	0.10138963279999999	0.10016983759999999	0.0981477043	0.09533942990000001	0.09176750789999999	0.0	-0.0123566	-0.0257577	-0.00328743	0.000652644	-0.000414874	0.0
637.5763749357752	487.7773786036951	492.21804506438895	1.26164007	32.99148178	1.03401971	0.1445940898	0.1035737543	0.0413164621	0.046684144500000004	-0.0044386104	-0.026312446	-0.0719376987	0.09541359640000001	-0.048028354100000004	0.0516937744	-0.0244847513	0.0728278371	0.0007730311999999999	0.1012280567	0.0995266343	0.0967120816	0.0928158775	0.08788159779999999	0.0	-3.0447e-05	0.0595718	5.97568e-05	0.000220986	-0.000203606	-0.000228899
637.8854835996108	487.4416254937401	492.2165913263821	1.40816939	36.82317734	1.0636282	0.0605345319	-0.0065487441	-0.1081605579	0.0287629303	-0.1103566216	-0.1029871901	0.0290612524	0.0308008398	0.0836207064	-0.0864664958	-0.10487434529999999	0.0331573263	-0.057562958899999996	0.1010396594	0.0987779568	0.09504587869999999	0.0898989798	0.0834138749	0.0	-3.05857e-05	0.0221387	0.00724333	5.92778e-05	-8.97218e-05	-0.000271661
638.9373201105329	487.62897348619583	491.94943171656485	1.23492575	32.29291153	1.00335467	0.1254026193	-0.0911696708	-0.0790555588	-0.0716602281	0.059706916500000005	-0.0557693945	0.0065584438	-0.09256009859999999	0.013951389199999999	-0.1019478024	0.0610179407	0.0220646048	0.0158997205	0.100824491	0.0979245985	0.0931530681	0.0866010983	0.0783939172	0.0	-0.00241989	-0.0417783	0.00516372	0.0008779569999999998	-3.97279e-05	0.0
