onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0393	0.9678	4	3	8	1	COCO_train2014_000000334011.jpg	coco	6.0393	7.0071	1	1.3263	COCO_train2014_000000334011.jpg
16.0147	0.9841	4	3	8	2	COCO_train2014_000000555457.jpg	coco	16.0147	16.9988	1	1.2956	COCO_train2014_000000555457.jpg
26.0063	1.0008	4	3	8	3	ShowJumping7.jpg	scenes	26.0063	27.0072	1	1.2823	ShowJumping7.jpg
35.9980	1.0008	4	3	8	4	nailsalon4.jpg	scenes	35.9980	36.9989	2	1.5220	nailsalon4.jpg
46.0064	1.0009	4	3	8	5	COCO_train2014_000000300622.jpg	coco	46.0064	47.0073	2	1.2738	COCO_train2014_000000300622.jpg
55.9982	1.0008	4	3	8	6	COCO_train2014_000000125042.jpg	coco	55.9982	56.9990	2	1.3540	COCO_train2014_000000125042.jpg
66.0066	1.0008	4	3	8	7	n03874599_12058.JPEG	imagenet	66.0066	67.0074	2	1.2579	n03874599_12058.JPEG
75.9982	1.0009	4	3	8	8	COCO_train2014_000000176732.jpg	coco	75.9982	76.9991	3	1.4577	COCO_train2014_000000176732.jpg
86.0067	1.0008	4	3	8	9	grocerystore2.jpg	scenes	86.0067	87.0075	2	1.2653	grocerystore2.jpg
95.9984	1.0008	4	3	8	10	n01824575_1413.JPEG	imagenet	95.9984	96.9992	1	1.0416	n01824575_1413.JPEG
106.0068	1.0008	4	3	8	11	COCO_train2014_000000315461.jpg	coco	106.0068	107.0077	1	1.2815	COCO_train2014_000000315461.jpg
115.9985	1.0008	4	3	8	12	igloo2.jpg	scenes	115.9985	116.9993	1	1.2973	igloo2.jpg
126.0069	1.0008	4	3	8	13	COCO_train2014_000000237090.jpg	coco	126.0069	127.0078	1	1.2732	COCO_train2014_000000237090.jpg
135.9986	1.0008	4	3	8	14	n02988304_2552.JPEG	imagenet	135.9986	136.9995	2	1.2492	n02988304_2552.JPEG
146.0070	1.0008	4	3	8	15	COCO_train2014_000000067082.jpg	coco	146.0070	147.0079	1	1.2491	COCO_train2014_000000067082.jpg
155.9987	1.0009	4	3	8	16	n03782006_1286.JPEG	imagenet	155.9987	156.9996	2	1.1848	n03782006_1286.JPEG
166.0072	1.0008	4	3	8	17	n07584110_11300.JPEG	imagenet	166.0072	167.0080	1	1.3207	n07584110_11300.JPEG
175.9989	1.0008	4	3	8	18	COCO_train2014_000000101952.jpg	coco	175.9989	176.9997	2	1.4328	COCO_train2014_000000101952.jpg
186.0073	1.0008	4	3	8	19	n01882714_5318.JPEG	imagenet	186.0073	187.0081	1	1.2326	n01882714_5318.JPEG
195.9990	1.0009	4	3	8	20	aquarium6.jpg	scenes	195.9990	196.9998	1	1.0725	aquarium6.jpg
206.0074	1.0008	4	3	8	21	COCO_train2014_000000523272.jpg	rep_coco	206.0074	207.0082	1	1.1523	COCO_train2014_000000523272.jpg
215.9991	1.0008	4	3	8	22	fireEscape8.jpg	scenes	215.9991	216.9999	1	1.2641	fireEscape8.jpg
226.0075	1.0008	4	3	8	23	n02111129_4141.JPEG	imagenet	226.0075	227.0083	1	1.3440	n02111129_4141.JPEG
235.9992	1.0009	4	3	8	24	COCO_train2014_000000478505.jpg	coco	235.9992	237.0001	1	1.2238	COCO_train2014_000000478505.jpg
246.0076	1.0008	4	3	8	25	COCO_train2014_000000065769.jpg	coco	246.0076	247.0085	3	1.1838	COCO_train2014_000000065769.jpg
255.9993	1.0009	4	3	8	26	n09468604_12427.JPEG	imagenet	255.9993	257.0002	1	1.1996	n09468604_12427.JPEG
266.0078	1.0008	4	3	8	27	COCO_train2014_000000001625.jpg	coco	266.0078	267.0086	2	1.2715	COCO_train2014_000000001625.jpg
275.9994	1.0009	4	3	8	28	n01518878_5028.JPEG	imagenet	275.9994	277.0003	1	1.2394	n01518878_5028.JPEG
286.0079	1.0008	4	3	8	29	n02490219_3652.JPEG	imagenet	286.0079	287.0087	1	1.1193	n02490219_3652.JPEG
295.9996	1.0008	4	3	8	30	COCO_train2014_000000227307.jpg	coco	295.9996	297.0004	2	1.3993	COCO_train2014_000000227307.jpg
306.0080	1.0008	4	3	8	31	n04517823_11001.JPEG	rep_imagenet	306.0080	307.0088	2	1.5031	n04517823_11001.JPEG
315.9997	1.0008	4	3	8	32	COCO_train2014_000000292436.jpg	coco	315.9997	317.0005	1	1.2070	COCO_train2014_000000292436.jpg
326.0081	1.0008	4	3	8	33	n02086910_4607.JPEG	imagenet	326.0081	327.0089	1	1.5828	n02086910_4607.JPEG
335.9998	1.0009	4	3	8	34	n07760859_5424.JPEG	imagenet	335.9998	337.0006	1	1.4147	n07760859_5424.JPEG
346.0082	1.0008	4	3	8	35	COCO_train2014_000000326161.jpg	coco	346.0082	347.0090	2	1.4546	COCO_train2014_000000326161.jpg
355.9999	1.0008	4	3	8	36	cemetery6.jpg	scenes	355.9999	357.0007	1	1.5664	cemetery6.jpg
366.0083	1.0008	4	3	8	37	n07613480_5958.JPEG	imagenet	366.0083	367.0091	1	1.3424	n07613480_5958.JPEG
