onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0256	0.9844	2	5	3	1	n01843065_2043.JPEG	imagenet	6.0256	7.0100	1	1.6835	n01843065_2043.JPEG
16.0010	1.0007	2	5	3	2	COCO_train2014_000000130681.jpg	coco	16.0010	17.0017	1	1.6309	COCO_train2014_000000130681.jpg
26.0092	1.0008	2	5	3	3	n01883070_9183.JPEG	imagenet	26.0092	27.0100	2	1.9134	n01883070_9183.JPEG
36.0009	1.0009	2	5	3	4	n01675722_6842.JPEG	imagenet	36.0009	37.0018	3	1.3208	n01675722_6842.JPEG
46.0094	1.0008	2	5	3	5	hayfield7.jpg	scenes	46.0094	47.0102	1	1.6969	hayfield7.jpg
56.0010	1.0008	2	5	3	6	COCO_train2014_000000111573.jpg	coco	56.0010	57.0019	1	2.0012	COCO_train2014_000000111573.jpg
66.0095	1.0008	2	5	3	7	soccerfield2.jpg	scenes	66.0095	67.0102	1	1.6411	soccerfield2.jpg
76.0011	1.0008	2	5	3	8	n02114367_15682.JPEG	imagenet	76.0011	77.0020	1	1.3689	n02114367_15682.JPEG
86.0096	1.0008	2	5	3	9	COCO_train2014_000000098480.jpg	coco	86.0096	87.0104	2	2.1687	COCO_train2014_000000098480.jpg
96.0013	1.0008	2	5	3	10	warehouseoutside3.jpg	scenes	96.0013	97.0021	3	2.0005	warehouseoutside3.jpg
106.0097	1.0008	2	5	3	11	n04332243_767.JPEG	imagenet	106.0097	107.0105	1	2.5524	n04332243_767.JPEG
116.0014	1.0008	2	5	3	12	n03179701_9059.JPEG	imagenet	116.0014	117.0022	2	1.7523	n03179701_9059.JPEG
126.0098	1.0008	2	5	3	13	COCO_train2014_000000501739.jpg	coco	126.0098	127.0106	2	1.9442	COCO_train2014_000000501739.jpg
136.0015	1.0008	2	5	3	14	COCO_train2014_000000348204.jpg	coco	136.0015	137.0023	1	1.8961	COCO_train2014_000000348204.jpg
146.0099	1.0008	2	5	3	15	COCO_train2014_000000332875.jpg	coco	146.0099	147.0107	2	2.0878	COCO_train2014_000000332875.jpg
156.0016	1.0008	2	5	3	16	COCO_train2014_000000488487.jpg	coco	156.0016	157.0024	2	1.7999	COCO_train2014_000000488487.jpg
166.0100	1.0008	2	5	3	17	n04136333_2487.JPEG	rep_imagenet	166.0100	167.0108	1	1.9039	n04136333_2487.JPEG
176.0018	1.0008	2	5	3	18	COCO_train2014_000000550870.jpg	coco	176.0018	177.0025	1	2.3917	COCO_train2014_000000550870.jpg
186.0101	1.0008	2	5	3	19	bambooforest4.jpg	scenes	186.0101	187.0109	1	1.7356	bambooforest4.jpg
196.0018	1.0008	2	5	3	20	diner11.jpg	scenes	196.0018	197.0026	1	2.0793	diner11.jpg
206.0102	0.9844	2	5	3	21	COCO_train2014_000000485113.jpg	coco	206.0102	206.9946	2	1.4553	COCO_train2014_000000485113.jpg
216.0019	1.0008	2	5	3	22	n03482405_27141.JPEG	imagenet	216.0019	217.0027	1	2.0152	n03482405_27141.JPEG
226.0103	0.9843	2	5	3	23	n02100877_18265.JPEG	imagenet	226.0103	226.9946	1	1.5510	n02100877_18265.JPEG
236.0021	1.0008	2	5	3	24	COCO_train2014_000000242133.jpg	coco	236.0021	237.0029	1	1.5669	COCO_train2014_000000242133.jpg
246.0105	0.9845	2	5	3	25	COCO_train2014_000000065029.jpg	coco	246.0105	246.9950	1	1.8147	COCO_train2014_000000065029.jpg
256.0021	1.0008	2	5	3	26	COCO_train2014_000000026029.jpg	coco	256.0021	257.0030	1	1.9985	COCO_train2014_000000026029.jpg
266.0106	0.9841	2	5	3	27	whitewaterrapids2.jpg	scenes	266.0106	266.9947	1	2.0945	whitewaterrapids2.jpg
276.0022	1.0008	2	5	3	28	classroom1.jpg	scenes	276.0022	277.0031	2	1.7744	classroom1.jpg
286.0107	0.9840	2	5	3	29	COCO_train2014_000000505592.jpg	coco	286.0107	286.9947	1	2.1023	COCO_train2014_000000505592.jpg
296.0024	1.0008	2	5	3	30	n01665541_21853.JPEG	imagenet	296.0024	297.0032	2	2.1261	n01665541_21853.JPEG
306.0108	0.9848	2	5	3	31	COCO_train2014_000000335063.jpg	coco	306.0108	306.9956	2	1.6862	COCO_train2014_000000335063.jpg
316.0025	1.0008	2	5	3	32	n03930630_884.JPEG	imagenet	316.0025	317.0033	1	1.5260	n03930630_884.JPEG
326.0109	0.9845	2	5	3	33	n02109961_53398.JPEG	imagenet	326.0109	326.9954	1	1.4619	n02109961_53398.JPEG
336.0026	1.0008	2	5	3	34	n04033995_15656.JPEG	imagenet	336.0026	337.0034	2	1.9017	n04033995_15656.JPEG
346.0112	0.9844	2	5	3	35	n04044716_8781.JPEG	imagenet	346.0112	346.9956	1	2.1255	n04044716_8781.JPEG
356.0027	1.0008	2	5	3	36	COCO_train2014_000000535994.jpg	rep_coco	356.0027	357.0035	2	1.4295	COCO_train2014_000000535994.jpg
366.0111	0.9843	2	5	3	37	n02115913_1608.JPEG	imagenet	366.0111	366.9954	1	1.4454	n02115913_1608.JPEG
