onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0319	0.9675	3	5	5	1	constructionSite2.jpg	scenes	6.0319	6.9993	3	2.3592
16.0073	1.0007	3	5	5	2	COCO_train2014_000000403789.jpg	coco	16.0073	17.0080	2	2.4329
25.9989	1.0008	3	5	5	3	COCO_train2014_000000092001.jpg	coco	25.9989	26.9997	1	4.0028
36.0073	1.0008	3	5	5	4	campusquad4.jpg	scenes	36.0073	37.0081	1	1.8506
45.9990	1.0008	3	5	5	5	n02091831_6251.JPEG	imagenet	45.9990	46.9998	1	3.4991
56.0074	1.0008	3	5	5	6	n03127925_21504.JPEG	imagenet	56.0074	57.0082	1	2.9709
65.9991	1.0008	3	5	5	7	cabana2.jpg	rep_scenes	65.9991	66.9999	1	2.4428
76.0075	1.0008	3	5	5	8	COCO_train2014_000000139817.jpg	coco	76.0075	77.0083	2	2.5866
85.9992	1.0008	3	5	5	9	n04548280_6814.JPEG	imagenet	85.9992	87.0000	2	2.2185
96.0076	1.0008	3	5	5	10	COCO_train2014_000000368647.jpg	coco	96.0076	97.0084	1	2.1704
105.9993	1.0008	3	5	5	11	COCO_train2014_000000225113.jpg	coco	105.9993	107.0001	1	3.0343
116.0077	1.0008	3	5	5	12	n01632458_2.JPEG	imagenet	116.0077	117.0085	1	2.1541
125.9994	1.0008	3	5	5	13	n02480495_788.JPEG	imagenet	125.9994	127.0002	1	1.8981
136.0078	1.0008	3	5	5	14	churchInside1.jpg	scenes	136.0078	137.0086	1	3.6899
145.9994	1.0009	3	5	5	15	COCO_train2014_000000009024.jpg	coco	145.9994	147.0003	2	2.2418
156.0079	1.0008	3	5	5	16	n04229816_2345.JPEG	imagenet	156.0079	157.0087	2	3.5137
165.9997	1.0008	3	5	5	17	n02101006_8380.JPEG	rep_imagenet	165.9997	167.0004	1	5.0895
176.0080	1.0008	3	5	5	18	COCO_train2014_000000416008.jpg	coco	176.0080	177.0088	1	2.1614
185.9997	1.0008	3	5	5	19	concert5.jpg	scenes	185.9997	187.0005	2	1.9773
196.0081	1.0008	3	5	5	20	n03776460_19270.JPEG	imagenet	196.0081	197.0089	3	4.0171
205.9998	1.0008	3	5	5	21	COCO_train2014_000000383508.jpg	coco	205.9998	207.0007	1	1.8250
216.0082	1.0008	3	5	5	22	park8.jpg	scenes	216.0082	217.0090	1	6.2488
225.9999	1.0008	3	5	5	23	n03944341_8299.JPEG	imagenet	225.9999	227.0008	1	3.3928
236.0084	1.0008	3	5	5	24	COCO_train2014_000000194108.jpg	coco	236.0084	237.0092	2	3.5206
246.0001	1.0008	3	5	5	25	MRI3.jpg	scenes	246.0001	247.0009	2	4.0405
256.0085	1.0008	3	5	5	26	n02814533_14771.JPEG	imagenet	256.0085	257.0093	1	2.4404
266.0001	1.0008	3	5	5	27	COCO_train2014_000000565834.jpg	coco	266.0001	267.0010	1	4.0482
276.0086	1.0008	3	5	5	28	COCO_train2014_000000444171.jpg	coco	276.0086	277.0094	1	2.6962
286.0003	1.0008	3	5	5	29	highway2.jpg	scenes	286.0003	287.0011	3	4.0000
296.0087	1.0008	3	5	5	30	n02276258_392.JPEG	imagenet	296.0087	297.0095	1	2.8319
306.0004	1.0008	3	5	5	31	COCO_train2014_000000077686.jpg	coco	306.0004	307.0012	0	0.0000
316.0088	1.0008	3	5	5	32	n09246464_52034.JPEG	imagenet	316.0088	317.0096	1	2.6473
326.0005	1.0008	3	5	5	33	n03216828_15637.JPEG	imagenet	326.0005	327.0013	1	1.9677
336.0089	1.0008	3	5	5	34	COCO_train2014_000000095828.jpg	coco	336.0089	337.0097	3	3.1676
346.0006	1.0008	3	5	5	35	n04553703_15048.JPEG	imagenet	346.0006	347.0014	3	3.1674
356.0090	1.0008	3	5	5	36	n02325366_10969.JPEG	imagenet	356.0090	357.0098	1	4.3672
366.0007	1.0008	3	5	5	37	COCO_train2014_000000319747.jpg	coco	366.0007	367.0015	2	7.0710
