onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0364	0.9679	1	14	1	1	COCO_train2014_000000521972.jpg	coco	6.0364	7.0043	2	2.1702	COCO_train2014_000000521972.jpg
16.0117	0.9838	1	14	1	2	bowlingalley5.jpg	scenes	16.0117	16.9956	2	3.5839	bowlingalley5.jpg
26.0034	1.0008	1	14	1	3	COCO_train2014_000000021991.jpg	coco	26.0034	27.0042	3	4.0424	COCO_train2014_000000021991.jpg
36.0118	0.9842	1	14	1	4	cemetery.jpg	scenes	36.0118	36.9960	2	5.3938	cemetery.jpg
46.0034	1.0009	1	14	1	5	ticket_counter5.jpg	scenes	46.0034	47.0043	3	3.2984	ticket_counter5.jpg
56.0119	0.9841	1	14	1	6	n02086240_669.JPEG	imagenet	56.0119	56.9960	1	1.4183	n02086240_669.JPEG
66.0036	1.0008	1	14	1	7	COCO_train2014_000000535994.jpg	rep_coco	66.0036	67.0044	2	2.1857	COCO_train2014_000000535994.jpg
76.0120	0.9841	1	14	1	8	COCO_train2014_000000084291.jpg	coco	76.0120	76.9961	1	1.7860	COCO_train2014_000000084291.jpg
86.0038	1.0007	1	14	1	9	COCO_train2014_000000092353.jpg	coco	86.0038	87.0045	2	3.2499	COCO_train2014_000000092353.jpg
95.9951	1.0011	1	14	1	10	n02123159_3798.JPEG	imagenet	95.9951	96.9962	1	1.5379	n02123159_3798.JPEG
106.0039	1.0007	1	14	1	11	COCO_train2014_000000442666.jpg	coco	106.0039	107.0046	2	3.1857	COCO_train2014_000000442666.jpg
115.9953	1.0011	1	14	1	12	COCO_train2014_000000171374.jpg	coco	115.9953	116.9964	3	4.7615	COCO_train2014_000000171374.jpg
126.0040	1.0008	1	14	1	13	COCO_train2014_000000124840.jpg	coco	126.0040	127.0048	3	1.8655	COCO_train2014_000000124840.jpg
135.9953	1.0011	1	14	1	14	n03977966_66080.JPEG	imagenet	135.9953	136.9965	3	4.4733	n03977966_66080.JPEG
146.0041	1.0008	1	14	1	15	n02102480_11314.JPEG	imagenet	146.0041	147.0049	1	1.5532	n02102480_11314.JPEG
155.9955	1.0011	1	14	1	16	COCO_train2014_000000378621.jpg	coco	155.9955	156.9966	3	2.9131	COCO_train2014_000000378621.jpg
166.0041	1.0008	1	14	1	17	COCO_train2014_000000101952.jpg	coco	166.0041	167.0050	3	1.8810	COCO_train2014_000000101952.jpg
175.9956	1.0011	1	14	1	18	COCO_train2014_000000030307.jpg	coco	175.9956	176.9967	2	1.8168	COCO_train2014_000000030307.jpg
186.0043	1.0008	1	14	1	19	COCO_train2014_000000147659.jpg	rep_coco	186.0043	187.0051	1	1.8247	COCO_train2014_000000147659.jpg
196.0127	0.9841	1	14	1	20	COCO_train2014_000000462134.jpg	coco	196.0127	196.9968	3	1.2967	COCO_train2014_000000462134.jpg
206.0044	1.0008	1	14	1	21	n03344393_5047.JPEG	imagenet	206.0044	207.0052	2	1.8567	n03344393_5047.JPEG
215.9964	1.0005	1	14	1	22	n03026506_10.JPEG	imagenet	215.9964	216.9969	2	5.5923	n03026506_10.JPEG
226.0048	1.0006	1	14	1	23	waterfall_outdoor4.jpg	scenes	226.0048	227.0053	1	5.5843	waterfall_outdoor4.jpg
235.9962	1.0008	1	14	1	24	n02097209_288.JPEG	imagenet	235.9962	236.9970	1	1.3602	n02097209_288.JPEG
246.0052	1.0003	1	14	1	25	n04355338_6792.JPEG	imagenet	246.0052	247.0055	2	2.2079	n04355338_6792.JPEG
255.9964	1.0008	1	14	1	26	COCO_train2014_000000508861.jpg	rep_coco	255.9964	256.9972	1	1.5758	COCO_train2014_000000508861.jpg
266.0051	1.0005	1	14	1	27	COCO_train2014_000000170122.jpg	coco	266.0051	267.0056	2	2.1437	COCO_train2014_000000170122.jpg
275.9965	1.0008	1	14	1	28	n03995372_5846.JPEG	imagenet	275.9965	276.9973	2	3.6636	n03995372_5846.JPEG
286.0052	1.0005	1	14	1	29	n01496331_7150.JPEG	imagenet	286.0052	287.0057	1	1.4875	n01496331_7150.JPEG
295.9966	1.0008	1	14	1	30	n03000134_7257.JPEG	imagenet	295.9966	296.9974	3	1.7274	n03000134_7257.JPEG
306.0049	1.0008	1	14	1	31	n03290653_2073.JPEG	imagenet	306.0049	307.0058	2	2.4392	n03290653_2073.JPEG
315.9967	1.0008	1	14	1	32	n01828970_1023.JPEG	imagenet	315.9967	316.9975	1	1.2394	n01828970_1023.JPEG
326.0051	1.0008	1	14	1	33	fittingroom3.jpg	scenes	326.0051	327.0059	2	2.0230	fittingroom3.jpg
335.9968	1.0008	1	14	1	34	COCO_train2014_000000444171.jpg	coco	335.9968	336.9976	2	2.9830	COCO_train2014_000000444171.jpg
346.0052	1.0008	1	14	1	35	COCO_train2014_000000032134.jpg	coco	346.0052	347.0060	3	1.4149	COCO_train2014_000000032134.jpg
355.9969	1.0008	1	14	1	36	nursery.jpg	scenes	355.9969	356.9977	2	5.1826	nursery.jpg
366.0054	1.0008	1	14	1	37	bikerack2.jpg	scenes	366.0054	367.0061	2	3.6625	bikerack2.jpg
